sub,eyes,measure,roi,cond,compare,band,value
sub004,open,visual power,Brodmann area 19,correct_e,accuracy_e,alpha,0.574596323692647
sub004,open,visual power,Brodmann area 19,incorrect_e,accuracy_e,alpha,0.358281900837237
sub004,open,visual power,Brodmann area 19,fast,rt,alpha,0.658997145261698
sub004,open,visual power,Brodmann area 19,slow,rt,alpha,0.357482249457012
sub004,open,somato lateralisation index,max,correct,accuracy,alpha,0.0796052663628344
sub004,open,somato lateralisation index,max,incorrect,accuracy,alpha,0.200554340572394
sub004,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,-0.275537514416787
sub004,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.200554340572394
sub004,open,somato lateralisation index,max,fast,rt,alpha,0.186431412641083
sub004,open,somato lateralisation index,max,slow,rt,alpha,-0.0252159933060099
sub004,open,absolute,Brodmann area 17,correct,accuracy,alpha,4.17723953722073e-06
sub004,open,absolute,Brodmann area 17,incorrect,accuracy,alpha,4.12414919281841e-06
sub004,open,absolute,Brodmann area 17,correct_e,accuracy_e,alpha,4.6819205841503e-06
sub004,open,absolute,Brodmann area 17,incorrect_e,accuracy_e,alpha,4.12414919281841e-06
sub004,open,absolute,Brodmann area 17,fast,rt,alpha,4.30833258237067e-06
sub004,open,absolute,Brodmann area 17,slow,rt,alpha,4.19811149816584e-06
sub004,open,absolute,Brodmann area 18,correct,accuracy,alpha,4.44578787993932e-06
sub004,open,absolute,Brodmann area 18,incorrect,accuracy,alpha,3.79775975412513e-06
sub004,open,absolute,Brodmann area 18,correct_e,accuracy_e,alpha,4.99816014771923e-06
sub004,open,absolute,Brodmann area 18,incorrect_e,accuracy_e,alpha,3.79775975412513e-06
sub004,open,absolute,Brodmann area 18,fast,rt,alpha,4.62463429296731e-06
sub004,open,absolute,Brodmann area 18,slow,rt,alpha,4.43718029027144e-06
sub004,open,absolute,Brodmann area 19,correct,accuracy,alpha,3.38698405557047e-06
sub004,open,absolute,Brodmann area 19,incorrect,accuracy,alpha,2.62718089467171e-06
sub004,open,absolute,Brodmann area 19,correct_e,accuracy_e,alpha,3.65710484297705e-06
sub004,open,absolute,Brodmann area 19,incorrect_e,accuracy_e,alpha,2.62718089467171e-06
sub004,open,absolute,Brodmann area 19,fast,rt,alpha,3.61299005630849e-06
sub004,open,absolute,Brodmann area 19,slow,rt,alpha,3.30477454406239e-06
sub004,closed,visual power,Brodmann area 17,correct,accuracy,alpha,0.526391470606388
sub004,closed,visual power,Brodmann area 17,incorrect,accuracy,alpha,0.18938695031745
sub004,closed,visual power,Brodmann area 17,correct_e,accuracy_e,alpha,0.625812707021576
sub004,closed,visual power,Brodmann area 17,incorrect_e,accuracy_e,alpha,0.18938695031745
sub004,closed,visual power,Brodmann area 17,fast,rt,alpha,0.554882043340549
sub004,closed,visual power,Brodmann area 17,slow,rt,alpha,0.495116964323432
sub004,closed,visual power,Brodmann area 18,correct,accuracy,alpha,0.436144321986786
sub004,closed,visual power,Brodmann area 18,incorrect,accuracy,alpha,0.184435441262426
