sub,eye,measure,window,compare,cond,value
sub003,closed,Brodmann area 3 lat,stim1000pre,accuracy,incorrect,0.077
sub003,closed,Brodmann area 3 lat,stim1000pre,accuracy_e,correct_e,0.121
sub003,closed,Brodmann area 3 lat,stim1000pre,accuracy_e,incorrect_e,0.077
sub003,closed,Brodmann area 3 lat,stim1000pre,rt,fast,0.08
sub003,closed,Brodmann area 3 lat,stim1000pre,rt,slow,0.058
sub004,open,somato lat,stim500pre,accuracy,correct,-0.031
sub004,open,somato lat,stim500pre,accuracy,incorrect,0.086
sub004,open,somato lat,stim500pre,accuracy_e,correct_e,0.007
sub004,open,somato lat,stim500pre,accuracy_e,incorrect_e,0.086
sub004,open,somato lat,stim500pre,rt,fast,-0.005
sub004,open,somato lat,stim500pre,rt,slow,-0.054
sub004,open,Brodmann area 1 lat,stim500pre,accuracy,correct,-0.032
sub004,open,Brodmann area 1 lat,stim500pre,accuracy,incorrect,0.019
sub004,open,Brodmann area 1 lat,stim500pre,accuracy_e,correct_e,-0.117
sub004,open,Brodmann area 1 lat,stim500pre,accuracy_e,incorrect_e,0.019
sub004,open,Brodmann area 1 lat,stim500pre,rt,fast,0
sub004,open,Brodmann area 1 lat,stim500pre,rt,slow,-0.066
sub004,open,Brodmann area 2 lat,stim500pre,accuracy,correct,-0.033
sub004,open,Brodmann area 2 lat,stim500pre,accuracy,incorrect,0.027
sub004,open,Brodmann area 2 lat,stim500pre,accuracy_e,correct_e,-0.046
sub004,open,Brodmann area 2 lat,stim500pre,accuracy_e,incorrect_e,0.027
sub004,open,Brodmann area 2 lat,stim500pre,rt,fast,-0.009
sub004,open,Brodmann area 2 lat,stim500pre,rt,slow,-0.053
sub004,open,Brodmann area 3 lat,stim500pre,accuracy,correct,0.033
sub004,open,Brodmann area 3 lat,stim500pre,accuracy,incorrect,0.06
sub004,open,Brodmann area 3 lat,stim500pre,accuracy_e,correct_e,-0.047
sub004,open,Brodmann area 3 lat,stim500pre,accuracy_e,incorrect_e,0.06
sub004,open,Brodmann area 3 lat,stim500pre,rt,fast,-0.009
sub004,open,Brodmann area 3 lat,stim500pre,rt,slow,0.073
sub004,closed,somato lat,stim500pre,accuracy,correct,0.041
sub004,closed,somato lat,stim500pre,accuracy,incorrect,0.1
sub004,closed,somato lat,stim500pre,accuracy_e,correct_e,0.017
sub004,closed,somato lat,stim500pre,accuracy_e,incorrect_e,0.1
sub004,closed,somato lat,stim500pre,rt,fast,0.005
sub004,closed,somato lat,stim500pre,rt,slow,0.084
sub004,closed,Brodmann area 1 lat,stim500pre,accuracy,correct,-0.021
sub004,closed,Brodmann area 1 lat,stim500pre,accuracy,incorrect,0.117
sub004,closed,Brodmann area 1 lat,stim500pre,accuracy_e,correct_e,-0.103
sub004,closed,Brodmann area 1 lat,stim500pre,accuracy_e,incorrect_e,0.117
sub004,closed,Brodmann area 1 lat,stim500pre,rt,fast,-0.035
sub004,closed,Brodmann area 1 lat,stim500pre,rt,slow,-0.004
sub004,closed,Brodmann area 2 lat,stim500pre,accuracy,correct,-0.009
sub004,closed,Brodmann area 2 lat,stim500pre,accuracy,incorrect,0.169
sub004,closed,Brodmann area 2 lat,stim500pre,accuracy_e,correct_e,-0.067
sub004,closed,Brodmann area 2 lat,stim500pre,accuracy_e,incorrect_e,0.169
sub004,closed,Brodmann area 2 lat,stim500pre,rt,fast,-0.03
sub004,closed,Brodmann area 2 lat,stim500pre,rt,slow,0.016
sub004,closed,Brodmann area 3 lat,stim500pre,accuracy,correct,-0.011
sub004,closed,Brodmann area 3 lat,stim500pre,accuracy,incorrect,0.074
sub004,closed,Brodmann area 3 lat,stim500pre,accuracy_e,correct_e,-0.12
sub004,closed,Brodmann area 3 lat,stim500pre,accuracy_e,incorrect_e,0.074
sub004,closed,Brodmann area 3 lat,stim500pre,rt,fast,-0.017
sub004,closed,Brodmann area 3 lat,stim500pre,rt,slow,0.001
sub004,open,somato lat,stim1000pre,accuracy,correct,0.031
sub004,open,somato lat,stim1000pre,accuracy,incorrect,0.167
sub004,open,somato lat,stim1000pre,accuracy_e,correct_e,0.084
sub004,open,somato lat,stim1000pre,accuracy_e,incorrect_e,0.167
sub004,open,somato lat,stim1000pre,rt,fast,0.084
sub004,open,somato lat,stim1000pre,rt,slow,-0.015
sub004,open,Brodmann area 1 lat,stim1000pre,accuracy,correct,0.022
sub004,open,Brodmann area 1 lat,stim1000pre,accuracy,incorrect,0.072
sub004,open,Brodmann area 1 lat,stim1000pre,accuracy_e,correct_e,-0.002
sub004,open,Brodmann area 1 lat,stim1000pre,accuracy_e,incorrect_e,0.072
sub004,open,Brodmann area 1 lat,stim1000pre,rt,fast,0.057
sub004,open,Brodmann area 1 lat,stim1000pre,rt,slow,-0.011
sub004,open,Brodmann area 2 lat,stim1000pre,accuracy,correct,0.038
sub004,open,Brodmann area 2 lat,stim1000pre,accuracy,incorrect,0.141
sub004,open,Brodmann area 2 lat,stim1000pre,accuracy_e,correct_e,0.102
sub004,open,Brodmann area 2 lat,stim1000pre,accuracy_e,incorrect_e,0.141
sub004,open,Brodmann area 2 lat,stim1000pre,rt,fast,0.074
sub004,open,Brodmann area 2 lat,stim1000pre,rt,slow,0.006
sub004,open,Brodmann area 3 lat,stim1000pre,accuracy,correct,0.061
sub004,open,Brodmann area 3 lat,stim1000pre,accuracy,incorrect,0.061
sub004,open,Brodmann area 3 lat,stim1000pre,accuracy_e,correct_e,0.116
sub004,open,Brodmann area 3 lat,stim1000pre,accuracy_e,incorrect_e,0.061
sub004,open,Brodmann area 3 lat,stim1000pre,rt,fast,0.081
sub004,open,Brodmann area 3 lat,stim1000pre,rt,slow,0.044
sub004,closed,somato lat,stim1000pre,accuracy,correct,0.033
sub004,closed,somato lat,stim1000pre,accuracy,incorrect,0.088
sub004,closed,somato lat,stim1000pre,accuracy_e,correct_e,0.161
sub004,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,0.088
sub004,closed,somato lat,stim1000pre,rt,fast,-0.046
sub004,closed,somato lat,stim1000pre,rt,slow,0.116
sub004,closed,Brodmann area 1 lat,stim1000pre,accuracy,correct,0.032
sub004,closed,Brodmann area 1 lat,stim1000pre,accuracy,incorrect,-0.005
sub004,closed,Brodmann area 1 lat,stim1000pre,accuracy_e,correct_e,0.038
sub004,closed,Brodmann area 1 lat,stim1000pre,accuracy_e,incorrect_e,-0.005
sub004,closed,Brodmann area 1 lat,stim1000pre,rt,fast,0.044
sub004,closed,Brodmann area 1 lat,stim1000pre,rt,slow,0.016
sub004,closed,Brodmann area 2 lat,stim1000pre,accuracy,correct,0.049
sub004,closed,Brodmann area 2 lat,stim1000pre,accuracy,incorrect,0.099
sub004,closed,Brodmann area 2 lat,stim1000pre,accuracy_e,correct_e,0.099
sub004,closed,Brodmann area 2 lat,stim1000pre,accuracy_e,incorrect_e,0.099
sub004,closed,Brodmann area 2 lat,stim1000pre,rt,fast,0.034
