sub,eye,measure,window,compare,cond,value
sub025,open,laterilsation index,500pre,accuracy_e,correct_e,0.003
sub025,open,laterilsation index,500pre,accuracy_e,incorrect_e,0.043
sub025,open,laterilsation index,500pre,rt,fast,0.008
sub025,open,laterilsation index,500pre,rt,slow,0.019
sub025,open,visual power,500pre,accuracy_e,correct_e,0.019
sub025,open,visual power,500pre,accuracy_e,incorrect_e,0.019
sub025,open,visual power,500pre,rt,fast,0.019
sub025,open,visual power,500pre,rt,slow,0.019
sub025,open,somato-visual balance,500pre,accuracy_e,correct_e,0.019
sub025,open,somato-visual balance,500pre,accuracy_e,incorrect_e,0.019
sub025,open,somato-visual balance,500pre,rt,fast,0.019
sub025,open,somato-visual balance,500pre,rt,slow,0.019
sub025,closed,laterilsation index,500pre,accuracy_e,correct_e,0.015
sub025,closed,laterilsation index,500pre,accuracy_e,incorrect_e,0.002
sub025,closed,laterilsation index,500pre,rt,fast,0.022
sub025,closed,laterilsation index,500pre,rt,slow,-0.032
sub025,closed,visual power,500pre,accuracy_e,correct_e,-0.032
sub025,closed,visual power,500pre,accuracy_e,incorrect_e,-0.032
sub025,closed,visual power,500pre,rt,fast,-0.032
sub025,closed,visual power,500pre,rt,slow,-0.032
sub025,closed,somato-visual balance,500pre,accuracy_e,correct_e,-0.032
sub025,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,-0.032
sub025,closed,somato-visual balance,500pre,rt,fast,-0.032
sub025,closed,somato-visual balance,500pre,rt,slow,-0.032
sub026,open,laterilsation index,500pre,accuracy_e,correct_e,-0.027
sub026,open,laterilsation index,500pre,accuracy_e,incorrect_e,0.04
sub026,open,laterilsation index,500pre,rt,fast,-0.013
sub026,open,laterilsation index,500pre,rt,slow,-0.026
sub026,open,visual power,500pre,accuracy_e,correct_e,-0.026
sub026,open,visual power,500pre,accuracy_e,incorrect_e,-0.026
sub026,open,visual power,500pre,rt,fast,-0.026
sub026,open,visual power,500pre,rt,slow,-0.026
sub026,open,somato-visual balance,500pre,accuracy_e,correct_e,-0.026
sub026,open,somato-visual balance,500pre,accuracy_e,incorrect_e,-0.026
sub026,open,somato-visual balance,500pre,rt,fast,-0.026
sub026,open,somato-visual balance,500pre,rt,slow,-0.026
sub026,closed,laterilsation index,500pre,accuracy_e,correct_e,-0.026
sub026,closed,laterilsation index,500pre,accuracy_e,incorrect_e,0.02
sub026,closed,laterilsation index,500pre,rt,fast,-0.023
sub026,closed,laterilsation index,500pre,rt,slow,0.044
sub026,closed,visual power,500pre,accuracy_e,correct_e,0.044
sub026,closed,visual power,500pre,accuracy_e,incorrect_e,0.044
sub026,closed,visual power,500pre,rt,fast,0.044
sub026,closed,visual power,500pre,rt,slow,0.044
sub026,closed,somato-visual balance,500pre,accuracy_e,correct_e,0.044
sub026,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,0.044
sub026,closed,somato-visual balance,500pre,rt,fast,0.044
sub026,closed,somato-visual balance,500pre,rt,slow,0.044
sub027,open,laterilsation index,500pre,accuracy_e,correct_e,0.121
sub027,open,laterilsation index,500pre,accuracy_e,incorrect_e,-0.008
sub027,open,laterilsation index,500pre,rt,fast,0.086
sub027,open,laterilsation index,500pre,rt,slow,0.043
sub027,open,visual power,500pre,accuracy_e,correct_e,0.043
sub027,open,visual power,500pre,accuracy_e,incorrect_e,0.043
sub027,open,visual power,500pre,rt,fast,0.043
sub027,open,visual power,500pre,rt,slow,0.043
sub027,open,somato-visual balance,500pre,accuracy_e,correct_e,0.043
sub027,open,somato-visual balance,500pre,accuracy_e,incorrect_e,0.043
sub027,open,somato-visual balance,500pre,rt,fast,0.043
sub027,open,somato-visual balance,500pre,rt,slow,0.043
sub027,closed,laterilsation index,500pre,accuracy_e,correct_e,0.004
sub027,closed,laterilsation index,500pre,accuracy_e,incorrect_e,-0.008
sub027,closed,laterilsation index,500pre,rt,fast,0.026
sub027,closed,laterilsation index,500pre,rt,slow,-0.001
sub027,closed,visual power,500pre,accuracy_e,correct_e,-0.001
sub027,closed,visual power,500pre,accuracy_e,incorrect_e,-0.001
sub027,closed,visual power,500pre,rt,fast,-0.001
sub027,closed,visual power,500pre,rt,slow,-0.001
sub027,closed,somato-visual balance,500pre,accuracy_e,correct_e,-0.001
sub027,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,-0.001
sub027,closed,somato-visual balance,500pre,rt,fast,-0.001
sub027,closed,somato-visual balance,500pre,rt,slow,-0.001
sub028,open,laterilsation index,500pre,accuracy_e,correct_e,0.144
sub028,open,laterilsation index,500pre,accuracy_e,incorrect_e,0.143
sub028,open,laterilsation index,500pre,rt,fast,0.182
sub028,open,laterilsation index,500pre,rt,slow,0.129
sub028,open,visual power,500pre,accuracy_e,correct_e,0.129
sub028,open,visual power,500pre,accuracy_e,incorrect_e,0.129
sub028,open,visual power,500pre,rt,fast,0.129
sub028,open,visual power,500pre,rt,slow,0.129
sub028,open,somato-visual balance,500pre,accuracy_e,correct_e,0.129
sub028,open,somato-visual balance,500pre,accuracy_e,incorrect_e,0.129
sub028,open,somato-visual balance,500pre,rt,fast,0.129
sub028,open,somato-visual balance,500pre,rt,slow,0.129
sub028,closed,laterilsation index,500pre,accuracy_e,correct_e,0.108
sub028,closed,laterilsation index,500pre,accuracy_e,incorrect_e,0.044
sub028,closed,laterilsation index,500pre,rt,fast,0.097
sub028,closed,laterilsation index,500pre,rt,slow,0.103
sub028,closed,visual power,500pre,accuracy_e,correct_e,0.103
sub028,closed,visual power,500pre,accuracy_e,incorrect_e,0.103
sub028,closed,visual power,500pre,rt,fast,0.103
sub028,closed,visual power,500pre,rt,slow,0.103
sub028,closed,somato-visual balance,500pre,accuracy_e,correct_e,0.103
sub028,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,0.103
sub028,closed,somato-visual balance,500pre,rt,fast,0.103
sub028,closed,somato-visual balance,500pre,rt,slow,0.103
sub029,open,laterilsation index,500pre,accuracy_e,correct_e,0.029
sub029,open,laterilsation index,500pre,accuracy_e,incorrect_e,0.108
sub029,open,laterilsation index,500pre,rt,fast,-0.026
sub029,open,laterilsation index,500pre,rt,slow,0.025
sub029,open,visual power,500pre,accuracy_e,correct_e,0.025
sub029,open,visual power,500pre,accuracy_e,incorrect_e,0.025
sub029,open,visual power,500pre,rt,fast,0.025
sub029,open,visual power,500pre,rt,slow,0.025
sub029,open,somato-visual balance,500pre,accuracy_e,correct_e,0.025
sub029,open,somato-visual balance,500pre,accuracy_e,incorrect_e,0.025
sub029,open,somato-visual balance,500pre,rt,fast,0.025
sub029,open,somato-visual balance,500pre,rt,slow,0.025
sub029,closed,laterilsation index,500pre,accuracy_e,correct_e,-0.019
sub029,closed,laterilsation index,500pre,accuracy_e,incorrect_e,0.06
sub029,closed,laterilsation index,500pre,rt,fast,-0.114
sub029,closed,laterilsation index,500pre,rt,slow,0.007
sub029,closed,visual power,500pre,accuracy_e,correct_e,0.007
sub029,closed,visual power,500pre,accuracy_e,incorrect_e,0.007
sub029,closed,visual power,500pre,rt,fast,0.007
sub029,closed,visual power,500pre,rt,slow,0.007
sub029,closed,somato-visual balance,500pre,accuracy_e,correct_e,0.007
sub029,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,0.007
sub029,closed,somato-visual balance,500pre,rt,fast,0.007
sub029,closed,somato-visual balance,500pre,rt,slow,0.007
sub030,open,laterilsation index,500pre,accuracy_e,correct_e,0.054
sub030,open,laterilsation index,500pre,accuracy_e,incorrect_e,0.007
sub030,open,laterilsation index,500pre,rt,fast,-0.012
sub030,open,laterilsation index,500pre,rt,slow,0.021
sub030,open,visual power,500pre,accuracy_e,correct_e,0.021
sub030,open,visual power,500pre,accuracy_e,incorrect_e,0.021
sub030,open,visual power,500pre,rt,fast,0.021
sub030,open,visual power,500pre,rt,slow,0.021
sub030,open,somato-visual balance,500pre,accuracy_e,correct_e,0.021
sub030,open,somato-visual balance,500pre,accuracy_e,incorrect_e,0.021
sub030,open,somato-visual balance,500pre,rt,fast,0.021
sub030,open,somato-visual balance,500pre,rt,slow,0.021
sub030,closed,laterilsation index,500pre,accuracy_e,correct_e,-0.023
sub030,closed,laterilsation index,500pre,accuracy_e,incorrect_e,0.026
sub030,closed,laterilsation index,500pre,rt,fast,0.015
sub030,closed,laterilsation index,500pre,rt,slow,0.005
sub030,closed,visual power,500pre,accuracy_e,correct_e,0.005
sub030,closed,visual power,500pre,accuracy_e,incorrect_e,0.005
sub030,closed,visual power,500pre,rt,fast,0.005
sub030,closed,visual power,500pre,rt,slow,0.005
sub030,closed,somato-visual balance,500pre,accuracy_e,correct_e,0.005
sub030,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,0.005
sub030,closed,somato-visual balance,500pre,rt,fast,0.005
sub030,closed,somato-visual balance,500pre,rt,slow,0.005
sub031,open,laterilsation index,500pre,accuracy_e,correct_e,0.053
sub031,open,laterilsation index,500pre,accuracy_e,incorrect_e,0.043
sub031,open,laterilsation index,500pre,rt,fast,0.046
sub031,open,laterilsation index,500pre,rt,slow,0.07
sub031,open,visual power,500pre,accuracy_e,correct_e,0.07
sub031,open,visual power,500pre,accuracy_e,incorrect_e,0.07
sub031,open,visual power,500pre,rt,fast,0.07
sub031,open,visual power,500pre,rt,slow,0.07
sub031,open,somato-visual balance,500pre,accuracy_e,correct_e,0.07
sub031,open,somato-visual balance,500pre,accuracy_e,incorrect_e,0.07
sub031,open,somato-visual balance,500pre,rt,fast,0.07
sub031,open,somato-visual balance,500pre,rt,slow,0.07
sub031,closed,laterilsation index,500pre,accuracy_e,correct_e,0.014
sub031,closed,laterilsation index,500pre,accuracy_e,incorrect_e,0.015
sub031,closed,laterilsation index,500pre,rt,fast,0.07
sub031,closed,laterilsation index,500pre,rt,slow,0.01
sub031,closed,visual power,500pre,accuracy_e,correct_e,0.01
sub031,closed,visual power,500pre,accuracy_e,incorrect_e,0.01
sub031,closed,visual power,500pre,rt,fast,0.01
sub031,closed,visual power,500pre,rt,slow,0.01
sub031,closed,somato-visual balance,500pre,accuracy_e,correct_e,0.01
sub031,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,0.01
sub031,closed,somato-visual balance,500pre,rt,fast,0.01
sub031,closed,somato-visual balance,500pre,rt,slow,0.01
sub032,open,laterilsation index,500pre,accuracy_e,correct_e,-0.051
sub032,open,laterilsation index,500pre,accuracy_e,incorrect_e,0.014
sub032,open,laterilsation index,500pre,rt,fast,-0.07
sub032,open,laterilsation index,500pre,rt,slow,0.004
sub032,open,visual power,500pre,accuracy_e,correct_e,0.004
sub032,open,visual power,500pre,accuracy_e,incorrect_e,0.004
sub032,open,visual power,500pre,rt,fast,0.004
sub032,open,visual power,500pre,rt,slow,0.004
sub032,open,somato-visual balance,500pre,accuracy_e,correct_e,0.004
sub032,open,somato-visual balance,500pre,accuracy_e,incorrect_e,0.004
sub032,open,somato-visual balance,500pre,rt,fast,0.004
sub032,open,somato-visual balance,500pre,rt,slow,0.004
sub032,closed,laterilsation index,500pre,accuracy_e,correct_e,-0.01
sub032,closed,laterilsation index,500pre,accuracy_e,incorrect_e,-0.028
sub032,closed,laterilsation index,500pre,rt,fast,-0.011
sub032,closed,laterilsation index,500pre,rt,slow,0.007
sub032,closed,visual power,500pre,accuracy_e,correct_e,0.007
sub032,closed,visual power,500pre,accuracy_e,incorrect_e,0.007
sub032,closed,visual power,500pre,rt,fast,0.007
sub032,closed,visual power,500pre,rt,slow,0.007
sub032,closed,somato-visual balance,500pre,accuracy_e,correct_e,0.007
sub032,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,0.007
sub032,closed,somato-visual balance,500pre,rt,fast,0.007
sub032,closed,somato-visual balance,500pre,rt,slow,0.007
sub033,open,laterilsation index,500pre,accuracy_e,correct_e,0.121
sub033,open,laterilsation index,500pre,accuracy_e,incorrect_e,0.112
sub033,open,laterilsation index,500pre,rt,fast,0.025
sub033,open,laterilsation index,500pre,rt,slow,0.072
sub033,open,visual power,500pre,accuracy_e,correct_e,0.072
sub033,open,visual power,500pre,accuracy_e,incorrect_e,0.072
sub033,open,visual power,500pre,rt,fast,0.072
sub033,open,visual power,500pre,rt,slow,0.072
sub033,open,somato-visual balance,500pre,accuracy_e,correct_e,0.072
sub033,open,somato-visual balance,500pre,accuracy_e,incorrect_e,0.072
sub033,open,somato-visual balance,500pre,rt,fast,0.072
sub033,open,somato-visual balance,500pre,rt,slow,0.072
sub033,closed,laterilsation index,500pre,accuracy_e,correct_e,0.032
sub033,closed,laterilsation index,500pre,accuracy_e,incorrect_e,-0.036
sub033,closed,laterilsation index,500pre,rt,fast,0.023
sub033,closed,laterilsation index,500pre,rt,slow,0.03
sub033,closed,visual power,500pre,accuracy_e,correct_e,0.03
sub033,closed,visual power,500pre,accuracy_e,incorrect_e,0.03
sub033,closed,visual power,500pre,rt,fast,0.03
sub033,closed,visual power,500pre,rt,slow,0.03
sub033,closed,somato-visual balance,500pre,accuracy_e,correct_e,0.03
sub033,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,0.03
sub033,closed,somato-visual balance,500pre,rt,fast,0.03
sub033,closed,somato-visual balance,500pre,rt,slow,0.03
sub034,open,laterilsation index,500pre,accuracy_e,correct_e,0.085
sub034,open,laterilsation index,500pre,accuracy_e,incorrect_e,0.005
sub034,open,laterilsation index,500pre,rt,fast,0.023
sub034,open,laterilsation index,500pre,rt,slow,0.056
sub034,open,visual power,500pre,accuracy_e,correct_e,0.056
sub034,open,visual power,500pre,accuracy_e,incorrect_e,0.056
sub034,open,visual power,500pre,rt,fast,0.056
sub034,open,visual power,500pre,rt,slow,0.056
sub034,open,somato-visual balance,500pre,accuracy_e,correct_e,0.056
sub034,open,somato-visual balance,500pre,accuracy_e,incorrect_e,0.056
sub034,open,somato-visual balance,500pre,rt,fast,0.056
sub034,open,somato-visual balance,500pre,rt,slow,0.056
sub034,closed,laterilsation index,500pre,accuracy_e,correct_e,0.129
sub034,closed,laterilsation index,500pre,accuracy_e,incorrect_e,-0.08
sub034,closed,laterilsation index,500pre,rt,fast,0.059
sub034,closed,laterilsation index,500pre,rt,slow,0.041
sub034,closed,visual power,500pre,accuracy_e,correct_e,0.041
sub034,closed,visual power,500pre,accuracy_e,incorrect_e,0.041
sub034,closed,visual power,500pre,rt,fast,0.041
sub034,closed,visual power,500pre,rt,slow,0.041
sub034,closed,somato-visual balance,500pre,accuracy_e,correct_e,0.041
sub034,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,0.041
sub034,closed,somato-visual balance,500pre,rt,fast,0.041
sub034,closed,somato-visual balance,500pre,rt,slow,0.041
sub035,open,laterilsation index,500pre,accuracy_e,correct_e,0.03
sub035,open,laterilsation index,500pre,accuracy_e,incorrect_e,0.006
sub035,open,laterilsation index,500pre,rt,fast,0.037
sub035,open,laterilsation index,500pre,rt,slow,0.033
sub035,open,visual power,500pre,accuracy_e,correct_e,0.033
sub035,open,visual power,500pre,accuracy_e,incorrect_e,0.033
sub035,open,visual power,500pre,rt,fast,0.033
sub035,open,visual power,500pre,rt,slow,0.033
sub035,open,somato-visual balance,500pre,accuracy_e,correct_e,0.033
sub035,open,somato-visual balance,500pre,accuracy_e,incorrect_e,0.033
sub035,open,somato-visual balance,500pre,rt,fast,0.033
sub035,open,somato-visual balance,500pre,rt,slow,0.033
sub035,closed,laterilsation index,500pre,accuracy_e,correct_e,0.012
sub035,closed,laterilsation index,500pre,accuracy_e,incorrect_e,0.026
sub035,closed,laterilsation index,500pre,rt,fast,0.045
sub035,closed,laterilsation index,500pre,rt,slow,-0.033
sub035,closed,visual power,500pre,accuracy_e,correct_e,-0.033
sub035,closed,visual power,500pre,accuracy_e,incorrect_e,-0.033
sub035,closed,visual power,500pre,rt,fast,-0.033
sub035,closed,visual power,500pre,rt,slow,-0.033
sub035,closed,somato-visual balance,500pre,accuracy_e,correct_e,-0.033
sub035,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,-0.033
sub035,closed,somato-visual balance,500pre,rt,fast,-0.033
sub035,closed,somato-visual balance,500pre,rt,slow,-0.033
sub036,open,laterilsation index,500pre,accuracy_e,correct_e,0.055
sub036,open,laterilsation index,500pre,accuracy_e,incorrect_e,0.032
sub036,open,laterilsation index,500pre,rt,fast,0.07
sub036,open,laterilsation index,500pre,rt,slow,0.042
sub036,open,visual power,500pre,accuracy_e,correct_e,0.042
sub036,open,visual power,500pre,accuracy_e,incorrect_e,0.042
sub036,open,visual power,500pre,rt,fast,0.042
sub036,open,visual power,500pre,rt,slow,0.042
sub036,open,somato-visual balance,500pre,accuracy_e,correct_e,0.042
sub036,open,somato-visual balance,500pre,accuracy_e,incorrect_e,0.042
sub036,open,somato-visual balance,500pre,rt,fast,0.042
sub036,open,somato-visual balance,500pre,rt,slow,0.042
sub036,closed,laterilsation index,500pre,accuracy_e,correct_e,0.002
sub036,closed,laterilsation index,500pre,accuracy_e,incorrect_e,0.056
sub036,closed,laterilsation index,500pre,rt,fast,0.023
sub036,closed,laterilsation index,500pre,rt,slow,0.002
sub036,closed,visual power,500pre,accuracy_e,correct_e,0.002
sub036,closed,visual power,500pre,accuracy_e,incorrect_e,0.002
sub036,closed,visual power,500pre,rt,fast,0.002
sub036,closed,visual power,500pre,rt,slow,0.002
sub036,closed,somato-visual balance,500pre,accuracy_e,correct_e,0.002
sub036,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,0.002
sub036,closed,somato-visual balance,500pre,rt,fast,0.002
sub036,closed,somato-visual balance,500pre,rt,slow,0.002
sub037,open,laterilsation index,500pre,accuracy_e,correct_e,0.061
sub037,open,laterilsation index,500pre,accuracy_e,incorrect_e,0.072
sub037,open,laterilsation index,500pre,rt,fast,0.035
sub037,open,laterilsation index,500pre,rt,slow,0.005
sub037,open,visual power,500pre,accuracy_e,correct_e,0.005
sub037,open,visual power,500pre,accuracy_e,incorrect_e,0.005
sub037,open,visual power,500pre,rt,fast,0.005
sub037,open,visual power,500pre,rt,slow,0.005
sub037,open,somato-visual balance,500pre,accuracy_e,correct_e,0.005
sub037,open,somato-visual balance,500pre,accuracy_e,incorrect_e,0.005
sub037,open,somato-visual balance,500pre,rt,fast,0.005
sub037,open,somato-visual balance,500pre,rt,slow,0.005
sub037,closed,laterilsation index,500pre,accuracy_e,correct_e,-0.036
sub037,closed,laterilsation index,500pre,accuracy_e,incorrect_e,-0.027
sub037,closed,laterilsation index,500pre,rt,fast,-0.029
sub037,closed,laterilsation index,500pre,rt,slow,0.04
sub037,closed,visual power,500pre,accuracy_e,correct_e,0.04
sub037,closed,visual power,500pre,accuracy_e,incorrect_e,0.04
sub037,closed,visual power,500pre,rt,fast,0.04
sub037,closed,visual power,500pre,rt,slow,0.04
sub037,closed,somato-visual balance,500pre,accuracy_e,correct_e,0.04
sub037,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,0.04
sub037,closed,somato-visual balance,500pre,rt,fast,0.04
sub037,closed,somato-visual balance,500pre,rt,slow,0.04
sub039,open,laterilsation index,500pre,accuracy_e,correct_e,-0.045
sub039,open,laterilsation index,500pre,accuracy_e,incorrect_e,-0.081
sub039,open,laterilsation index,500pre,rt,fast,-0.022
sub039,open,laterilsation index,500pre,rt,slow,-0.015
sub039,open,visual power,500pre,accuracy_e,correct_e,-0.015
sub039,open,visual power,500pre,accuracy_e,incorrect_e,-0.015
sub039,open,visual power,500pre,rt,fast,-0.015
sub039,open,visual power,500pre,rt,slow,-0.015
sub039,open,somato-visual balance,500pre,accuracy_e,correct_e,-0.015
sub039,open,somato-visual balance,500pre,accuracy_e,incorrect_e,-0.015
sub039,open,somato-visual balance,500pre,rt,fast,-0.015
sub039,open,somato-visual balance,500pre,rt,slow,-0.015
sub039,closed,laterilsation index,500pre,accuracy_e,correct_e,-0.088
sub039,closed,laterilsation index,500pre,accuracy_e,incorrect_e,-0.019
sub039,closed,laterilsation index,500pre,rt,fast,-0.034
sub039,closed,laterilsation index,500pre,rt,slow,0.007
sub039,closed,visual power,500pre,accuracy_e,correct_e,0.007
sub039,closed,visual power,500pre,accuracy_e,incorrect_e,0.007
sub039,closed,visual power,500pre,rt,fast,0.007
sub039,closed,visual power,500pre,rt,slow,0.007
sub039,closed,somato-visual balance,500pre,accuracy_e,correct_e,0.007
sub039,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,0.007
sub039,closed,somato-visual balance,500pre,rt,fast,0.007
sub039,closed,somato-visual balance,500pre,rt,slow,0.007
