sub,eyes,measure,roi,cond,compare,band,value
sub007,closed,somato lateralisation index,max,slow,rt,alpha,0.0307189138860117
sub007,closed,absolute,Brodmann,correct,accuracy,alpha,2.48891401815227e-07
sub007,closed,absolute,Brodmann,incorrect,accuracy,alpha,2.31544721714401e-07
sub007,closed,absolute,Brodmann,correct_e,accuracy_e,alpha,2.44773460827383e-07
sub007,closed,absolute,Brodmann,incorrect_e,accuracy_e,alpha,2.31544721714401e-07
sub007,closed,absolute,Brodmann,fast,rt,alpha,2.79315321326122e-07
sub007,closed,absolute,Brodmann,slow,rt,alpha,2.28952587130241e-07
sub008,open,visual power,Brodmann,correct,accuracy,alpha,0.291399018281415
sub008,open,visual power,Brodmann,incorrect,accuracy,alpha,0.478878832270442
sub008,open,visual power,Brodmann,correct_e,accuracy_e,alpha,-0.188598193302093
sub008,open,visual power,Brodmann,incorrect_e,accuracy_e,alpha,0.478878832270442
sub008,open,visual power,Brodmann,fast,rt,alpha,0.251516155354053
sub008,open,visual power,Brodmann,slow,rt,alpha,0.362452763974641
sub008,open,somato lateralisation index,max,correct,accuracy,alpha,-0.0836840324142278
sub008,open,somato lateralisation index,max,incorrect,accuracy,alpha,-0.155285664687604
sub008,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,-0.0668893448152569
sub008,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,-0.155285664687604
sub008,open,somato lateralisation index,max,fast,rt,alpha,-0.194129258446579
sub008,open,somato lateralisation index,max,slow,rt,alpha,-0.0153132203396018
sub008,open,absolute,Brodmann,correct,accuracy,alpha,7.2389269579789e-06
sub008,open,absolute,Brodmann,incorrect,accuracy,alpha,7.96381792439118e-06
sub008,open,absolute,Brodmann,correct_e,accuracy_e,alpha,5.84449297093044e-06
sub008,open,absolute,Brodmann,incorrect_e,accuracy_e,alpha,7.96381792439118e-06
sub008,open,absolute,Brodmann,fast,rt,alpha,7.32433711862726e-06
sub008,open,absolute,Brodmann,slow,rt,alpha,7.40445646803237e-06
sub008,closed,visual power,Brodmann,correct,accuracy,alpha,-0.403909313695685
sub008,closed,visual power,Brodmann,incorrect,accuracy,alpha,-0.502042063172413
sub008,closed,visual power,Brodmann,correct_e,accuracy_e,alpha,-0.380492973043366
sub008,closed,visual power,Brodmann,incorrect_e,accuracy_e,alpha,-0.502042063172413
sub008,closed,visual power,Brodmann,fast,rt,alpha,-0.451200590084584
sub008,closed,visual power,Brodmann,slow,rt,alpha,-0.348708192321574
sub008,closed,somato lateralisation index,max,correct,accuracy,alpha,0.0313979995812811
sub008,closed,somato lateralisation index,max,incorrect,accuracy,alpha,-0.179808798466613
sub008,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,-0.116364424521395
sub008,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,-0.179808798466613
sub008,closed,somato lateralisation index,max,fast,rt,alpha,0.0278316968349582
sub008,closed,somato lateralisation index,max,slow,rt,alpha,0.00346196081650249
sub008,closed,absolute,Brodmann,correct,accuracy,alpha,5.68993127900976e-06
sub008,closed,absolute,Brodmann,incorrect,accuracy,alpha,4.95897266146449e-06
sub008,closed,absolute,Brodmann,correct_e,accuracy_e,alpha,6.33694572093471e-06
sub008,closed,absolute,Brodmann,incorrect_e,accuracy_e,alpha,4.95897266146449e-06
sub008,closed,absolute,Brodmann,fast,rt,alpha,5.49594109254193e-06
sub008,closed,absolute,Brodmann,slow,rt,alpha,6.02586232548461e-06
sub009,open,visual power,Brodmann,correct,accuracy,alpha,0.0911944653613958
sub009,open,visual power,Brodmann,incorrect,accuracy,alpha,-0.0682629335529944
sub009,open,visual power,Brodmann,correct_e,accuracy_e,alpha,0.1487560001748
sub009,open,visual power,Brodmann,incorrect_e,accuracy_e,alpha,-0.0682629335529944
