suj,sample_size,perc_trials,bin,itc
20sub008,n=20,040 %,b5,0.0770804844883829
20sub014,n=20,040 %,b1,0.102923331251171
20sub014,n=20,040 %,b2,0.108500104088707
20sub014,n=20,040 %,b3,0.10837930217482
20sub014,n=20,040 %,b4,0.107189349843798
20sub014,n=20,040 %,b5,0.104038429993155
20sub022,n=20,040 %,b1,0.124578800380707
20sub022,n=20,040 %,b2,0.123217072742369
20sub022,n=20,040 %,b3,0.123288853437652
20sub022,n=20,040 %,b4,0.119811142718928
20sub022,n=20,040 %,b5,0.121464993847118
20sub019,n=20,040 %,b1,0.108408045219708
20sub019,n=20,040 %,b2,0.110627752664341
20sub019,n=20,040 %,b3,0.106854143733477
20sub019,n=20,040 %,b4,0.109462759935777
20sub019,n=20,040 %,b5,0.0989664988131987
20sub015,n=20,040 %,b1,0.0956462311489032
20sub015,n=20,040 %,b2,0.0886197511843161
20sub015,n=20,040 %,b3,0.0968149926315643
20sub015,n=20,040 %,b4,0.0939330990960284
20sub015,n=20,040 %,b5,0.0938799039835683
20sub032,n=20,040 %,b1,0.113896845912373
20sub032,n=20,040 %,b2,0.107695106945472
20sub032,n=20,040 %,b3,0.0976453901777964
20sub032,n=20,040 %,b4,0.102067255994227
20sub032,n=20,040 %,b5,0.10345792226079
20sub033,n=20,040 %,b1,0.110625262930384
20sub033,n=20,040 %,b2,0.113531553706697
20sub033,n=20,040 %,b3,0.107647155972078
20sub033,n=20,040 %,b4,0.117687043082158
20sub033,n=20,040 %,b5,0.111605353346436
20sub018,n=20,040 %,b1,0.111736673323709
20sub018,n=20,040 %,b2,0.110668994405446
20sub018,n=20,040 %,b3,0.104123860173073
20sub018,n=20,040 %,b4,0.105513446775533
20sub018,n=20,040 %,b5,0.100540240732471
20sub037,n=20,040 %,b1,0.122131607623014
20sub037,n=20,040 %,b2,0.126330661560639
20sub037,n=20,040 %,b3,0.119334053168818
20sub037,n=20,040 %,b4,0.119486827164022
20sub037,n=20,040 %,b5,0.114268771817022
20sub001,n=20,040 %,b1,0.124079915790611
20sub001,n=20,040 %,b2,0.1307583835634
20sub001,n=20,040 %,b3,0.12436341613824
20sub001,n=20,040 %,b4,0.124248730941048
20sub001,n=20,040 %,b5,0.120323443144445
20sub004,n=20,040 %,b1,0.120029216354572
20sub004,n=20,040 %,b2,0.115656373864784
20sub004,n=20,040 %,b3,0.115708370043774
20sub004,n=20,040 %,b4,0.109145720954624
20sub004,n=20,040 %,b5,0.110279516525607
20sub028,n=20,040 %,b1,0.118871737104207
20sub028,n=20,040 %,b2,0.11782684185583
20sub028,n=20,040 %,b3,0.118598517050667
20sub028,n=20,040 %,b4,0.118114682560996
20sub028,n=20,040 %,b5,0.107566650602342
20sub006,n=20,040 %,b1,0.101717428179619
20sub006,n=20,040 %,b2,0.0919674159136068
20sub006,n=20,040 %,b3,0.0902702602441367
20sub006,n=20,040 %,b4,0.098528851133702
20sub006,n=20,040 %,b5,0.0921913397079799
20sub017,n=20,040 %,b1,0.103614002312301
20sub017,n=20,040 %,b2,0.106694356523504
20sub017,n=20,040 %,b3,0.0982757260428144
20sub017,n=20,040 %,b4,0.0985678599037712
20sub017,n=20,040 %,b5,0.105189246998246
20sub016,n=20,040 %,b1,0.120434820573145
20sub016,n=20,040 %,b2,0.119907463026831
20sub016,n=20,040 %,b3,0.115347809220471
20sub016,n=20,040 %,b4,0.113496507554421
20sub016,n=20,040 %,b5,0.117615620611284
20sub021,n=20,050 %,b1,0.073228491500545
20sub021,n=20,050 %,b2,0.0663245523672781
20sub021,n=20,050 %,b3,0.0682676071242054
20sub021,n=20,050 %,b4,0.0690010879208613
20sub021,n=20,050 %,b5,0.0641675144768687
20sub025,n=20,050 %,b1,0.0877173475865879
20sub025,n=20,050 %,b2,0.0905341043516799
20sub025,n=20,050 %,b3,0.0781959305528675
20sub025,n=20,050 %,b4,0.0855324543450897
20sub025,n=20,050 %,b5,0.0828235085468677
20sub034,n=20,050 %,b1,0.108328126178653
20sub034,n=20,050 %,b2,0.106979989663426
20sub034,n=20,050 %,b3,0.107050663419905
20sub034,n=20,050 %,b4,0.102235692166094
20sub034,n=20,050 %,b5,0.0959862939744138
20sub035,n=20,050 %,b1,0.0970069094829622
20sub035,n=20,050 %,b2,0.0900406846285338
20sub035,n=20,050 %,b3,0.0875610813114024
20sub035,n=20,050 %,b4,0.0904668238758678
20sub035,n=20,050 %,b5,0.0910679879066967
20sub027,n=20,050 %,b1,0.144262500880342
20sub027,n=20,050 %,b2,0.1432730788847
20sub027,n=20,050 %,b3,0.142232717532402
20sub027,n=20,050 %,b4,0.141255804590975
20sub027,n=20,050 %,b5,0.141017496711228
20sub008,n=20,050 %,b1,0.0892838232686409
20sub008,n=20,050 %,b2,0.0829277894599171
20sub008,n=20,050 %,b3,0.0842071218376236
20sub008,n=20,050 %,b4,0.0831580084575933
20sub008,n=20,050 %,b5,0.0775782300186885
20sub014,n=20,050 %,b1,0.106005754254954
20sub014,n=20,050 %,b2,0.108841618338104
20sub014,n=20,050 %,b3,0.112270528821007
20sub014,n=20,050 %,b4,0.110129999397732
20sub014,n=20,050 %,b5,0.104428654159753
20sub022,n=20,050 %,b1,0.125981407064731
20sub022,n=20,050 %,b2,0.12334218413868
20sub022,n=20,050 %,b3,0.123335905921823
20sub022,n=20,050 %,b4,0.121488992312934
20sub022,n=20,050 %,b5,0.121978853685065
20sub019,n=20,050 %,b1,0.105292249121151
20sub019,n=20,050 %,b2,0.107369409767023
20sub019,n=20,050 %,b3,0.103281096217284
20sub019,n=20,050 %,b4,0.108350366848859
20sub019,n=20,050 %,b5,0.100442974463642
20sub015,n=20,050 %,b1,0.0921165752896331
20sub015,n=20,050 %,b2,0.0880922161891042
20sub015,n=20,050 %,b3,0.0910343418737491
20sub015,n=20,050 %,b4,0.0922560681699975
20sub015,n=20,050 %,b5,0.0878328191508338
20sub032,n=20,050 %,b1,0.113028774499613
20sub032,n=20,050 %,b2,0.110868786054331
20sub032,n=20,050 %,b3,0.0983368378475038
20sub032,n=20,050 %,b4,0.103571457799043
20sub032,n=20,050 %,b5,0.0950821537257081
20sub033,n=20,050 %,b1,0.106722985060773
20sub033,n=20,050 %,b2,0.108457543837035
20sub033,n=20,050 %,b3,0.106486082106709
20sub033,n=20,050 %,b4,0.113802328776638
20sub033,n=20,050 %,b5,0.113524966203744
20sub018,n=20,050 %,b1,0.109441288889952
20sub018,n=20,050 %,b2,0.109939563281525
20sub018,n=20,050 %,b3,0.101836703939383
20sub018,n=20,050 %,b4,0.105344735114711
20sub018,n=20,050 %,b5,0.100848747877658
20sub037,n=20,050 %,b1,0.119074140617509
20sub037,n=20,050 %,b2,0.122217547524435
20sub037,n=20,050 %,b3,0.115377034865704
20sub037,n=20,050 %,b4,0.11577030403149
20sub037,n=20,050 %,b5,0.106047973327324
20sub001,n=20,050 %,b1,0.12851915845842
20sub001,n=20,050 %,b2,0.133299704602233
20sub001,n=20,050 %,b3,0.128232998561876
20sub001,n=20,050 %,b4,0.127346140476132
20sub001,n=20,050 %,b5,0.12257651017424
20sub004,n=20,050 %,b1,0.11685735305468
20sub004,n=20,050 %,b2,0.113053654662757
20sub004,n=20,050 %,b3,0.107774127517022
20sub004,n=20,050 %,b4,0.103349574776495
20sub004,n=20,050 %,b5,0.10891578512268
20sub028,n=20,050 %,b1,0.118041100713999
20sub028,n=20,050 %,b2,0.117113787064987
20sub028,n=20,050 %,b3,0.117393470534763
20sub028,n=20,050 %,b4,0.116529361158922
20sub028,n=20,050 %,b5,0.105019496186371
20sub006,n=20,050 %,b1,0.102812868331221
20sub006,n=20,050 %,b2,0.0934780487890957
20sub006,n=20,050 %,b3,0.0957333075712023
20sub006,n=20,050 %,b4,0.0974625197829152
20sub006,n=20,050 %,b5,0.0943347609705127
20sub017,n=20,050 %,b1,0.108283857356422
20sub017,n=20,050 %,b2,0.107664044895038
20sub017,n=20,050 %,b3,0.0986207066060679
20sub017,n=20,050 %,b4,0.103924847691403
20sub017,n=20,050 %,b5,0.106042613346333
20sub016,n=20,050 %,b1,0.118704427723285
20sub016,n=20,050 %,b2,0.115081271005671
20sub016,n=20,050 %,b3,0.109865610873046
20sub016,n=20,050 %,b4,0.112845155702504
20sub016,n=20,050 %,b5,0.113704038828852
20sub021,n=20,060 %,b1,0.0772605442816104
20sub021,n=20,060 %,b2,0.0620939963142357
20sub021,n=20,060 %,b3,0.0661733698210277
20sub021,n=20,060 %,b4,0.0667094171298704
20sub021,n=20,060 %,b5,0.0636036532761402
20sub025,n=20,060 %,b1,0.0864920434196724
20sub025,n=20,060 %,b2,0.0871961094549167
20sub025,n=20,060 %,b3,0.0761647398560162
20sub025,n=20,060 %,b4,0.0828546157865285
20sub025,n=20,060 %,b5,0.0825441578390764
20sub034,n=20,060 %,b1,0.109228116127106
20sub034,n=20,060 %,b2,0.104420940868924
20sub034,n=20,060 %,b3,0.0982189050674188
20sub034,n=20,060 %,b4,0.0980706501639217
20sub034,n=20,060 %,b5,0.0930357696878107
20sub035,n=20,060 %,b1,0.0973808651086147
20sub035,n=20,060 %,b2,0.0897966762408546
20sub035,n=20,060 %,b3,0.0860264042284102
20sub035,n=20,060 %,b4,0.090560614792461
20sub035,n=20,060 %,b5,0.0918271358464977
20sub027,n=20,060 %,b1,0.146297487914169
20sub027,n=20,060 %,b2,0.145337962430733
20sub027,n=20,060 %,b3,0.144126044537268
20sub027,n=20,060 %,b4,0.143837678787925
20sub027,n=20,060 %,b5,0.142979298174622
20sub008,n=20,060 %,b1,0.0900418013224984
20sub008,n=20,060 %,b2,0.0786216196970464
20sub008,n=20,060 %,b3,0.0820116710447636
20sub008,n=20,060 %,b4,0.0848186026951545
20sub008,n=20,060 %,b5,0.0775472729941618
20sub014,n=20,060 %,b1,0.10430035235576
20sub014,n=20,060 %,b2,0.107168456702186
20sub014,n=20,060 %,b3,0.106723530833452
20sub014,n=20,060 %,b4,0.108110784856287
20sub014,n=20,060 %,b5,0.102076316879699
20sub022,n=20,060 %,b1,0.123881280853939
20sub022,n=20,060 %,b2,0.124017296744132
20sub022,n=20,060 %,b3,0.125251444251253
20sub022,n=20,060 %,b4,0.121842674619217
20sub022,n=20,060 %,b5,0.123759050244858
20sub019,n=20,060 %,b1,0.106693452085999
20sub019,n=20,060 %,b2,0.10775115799176
20sub019,n=20,060 %,b3,0.106841873161617
20sub019,n=20,060 %,b4,0.109267297042448
20sub019,n=20,060 %,b5,0.102156208213774
20sub015,n=20,060 %,b1,0.0920780868780032
20sub015,n=20,060 %,b2,0.0864075555892874
20sub015,n=20,060 %,b3,0.0927070202670789
20sub015,n=20,060 %,b4,0.091307797081351
20sub015,n=20,060 %,b5,0.0899587417491232
20sub032,n=20,060 %,b1,0.116751561648572
20sub032,n=20,060 %,b2,0.110713865996444
20sub032,n=20,060 %,b3,0.10054039283633
20sub032,n=20,060 %,b4,0.107371812909741
20sub032,n=20,060 %,b5,0.0999012118649469
20sub033,n=20,060 %,b1,0.107779072374581
20sub033,n=20,060 %,b2,0.110362907139799
20sub033,n=20,060 %,b3,0.107954832359275
20sub033,n=20,060 %,b4,0.11071123322236
20sub033,n=20,060 %,b5,0.112276367994534
20sub018,n=20,060 %,b1,0.108383809105697
20sub018,n=20,060 %,b2,0.108782672271949
20sub018,n=20,060 %,b3,0.100716227611116
20sub018,n=20,060 %,b4,0.10510401572753
20sub018,n=20,060 %,b5,0.0989483626900147
20sub037,n=20,060 %,b1,0.110702595126194
20sub037,n=20,060 %,b2,0.116073191787275
20sub037,n=20,060 %,b3,0.109720621516084
20sub037,n=20,060 %,b4,0.110676153501402
20sub037,n=20,060 %,b5,0.103089309893375
20sub001,n=20,060 %,b1,0.127672820080752
20sub001,n=20,060 %,b2,0.132108934555392
20sub001,n=20,060 %,b3,0.124417830876876
20sub001,n=20,060 %,b4,0.123119196381629
20sub001,n=20,060 %,b5,0.121351051874019
20sub004,n=20,060 %,b1,0.115686846290167
20sub004,n=20,060 %,b2,0.110676248477874
20sub004,n=20,060 %,b3,0.106280560592286
20sub004,n=20,060 %,b4,0.104251123121653
20sub004,n=20,060 %,b5,0.109266183428498
20sub028,n=20,060 %,b1,0.12102467455193
20sub028,n=20,060 %,b2,0.117799217759112
20sub028,n=20,060 %,b3,0.118869316105351
20sub028,n=20,060 %,b4,0.117789947166884
20sub028,n=20,060 %,b5,0.103315103422658
20sub006,n=20,060 %,b1,0.102255845558007
20sub006,n=20,060 %,b2,0.0928351049444138
20sub006,n=20,060 %,b3,0.0980499511617458
20sub006,n=20,060 %,b4,0.0940016574664256
20sub006,n=20,060 %,b5,0.0934760594521883
20sub017,n=20,060 %,b1,0.105683502683858
20sub017,n=20,060 %,b2,0.104037375290385
20sub017,n=20,060 %,b3,0.0956164447047491
20sub017,n=20,060 %,b4,0.101627714827217
20sub017,n=20,060 %,b5,0.102436005665274
20sub016,n=20,060 %,b1,0.118231858572472
20sub016,n=20,060 %,b2,0.114760484146566
20sub016,n=20,060 %,b3,0.111745343513315
20sub016,n=20,060 %,b4,0.109902466053137
20sub016,n=20,060 %,b5,0.114034925618556
20sub021,n=20,070 %,b1,0.077016867372495
20sub021,n=20,070 %,b2,0.06572429979228
20sub021,n=20,070 %,b3,0.0641214932579857
20sub021,n=20,070 %,b4,0.0643500690736205
20sub021,n=20,070 %,b5,0.0649729999051828
20sub025,n=20,070 %,b1,0.0893419951851823
20sub025,n=20,070 %,b2,0.0884177139011157
20sub025,n=20,070 %,b3,0.0778744354014536
20sub025,n=20,070 %,b4,0.0829622704301937
20sub025,n=20,070 %,b5,0.0835667153638676
20sub034,n=20,070 %,b1,0.106519270625653
20sub034,n=20,070 %,b2,0.105007039929384
20sub034,n=20,070 %,b3,0.100323805186724
20sub034,n=20,070 %,b4,0.0963993256348442
20sub034,n=20,070 %,b5,0.0936309618146727
20sub035,n=20,070 %,b1,0.0964263526190854
20sub035,n=20,070 %,b2,0.088494672262588
20sub035,n=20,070 %,b3,0.0887624877346661
20sub035,n=20,070 %,b4,0.0896748095221516
20sub035,n=20,070 %,b5,0.0911163290488914
20sub027,n=20,070 %,b1,0.146795355192767
20sub027,n=20,070 %,b2,0.144448053199548
20sub027,n=20,070 %,b3,0.14370754877109
20sub027,n=20,070 %,b4,0.143112420492367
20sub027,n=20,070 %,b5,0.143330382464427
20sub008,n=20,070 %,b1,0.0889336186720081
20sub008,n=20,070 %,b2,0.0778733373512446
20sub008,n=20,070 %,b3,0.0804308757170513
20sub008,n=20,070 %,b4,0.0833394344044742
20sub008,n=20,070 %,b5,0.0752406219777996
20sub014,n=20,070 %,b1,0.106490550612836
20sub014,n=20,070 %,b2,0.108890690761192
20sub014,n=20,070 %,b3,0.108636183665013
20sub014,n=20,070 %,b4,0.110214248531252
20sub014,n=20,070 %,b5,0.103527659643039
20sub022,n=20,070 %,b1,0.125228516023283
20sub022,n=20,070 %,b2,0.126913087976778
20sub022,n=20,070 %,b3,0.125835385252431
20sub022,n=20,070 %,b4,0.123048568183464
20sub022,n=20,070 %,b5,0.124749368836606
20sub019,n=20,070 %,b1,0.107619837639887
20sub019,n=20,070 %,b2,0.109230513023163
20sub019,n=20,070 %,b3,0.109256945591651
20sub019,n=20,070 %,b4,0.111130363380747
20sub019,n=20,070 %,b5,0.102681652949852
20sub015,n=20,070 %,b1,0.0937436409065611
20sub015,n=20,070 %,b2,0.0864903118032372
20sub015,n=20,070 %,b3,0.0900246999714138
20sub015,n=20,070 %,b4,0.0907943461095775
20sub015,n=20,070 %,b5,0.0891160303742829
20sub032,n=20,070 %,b1,0.116305012375123
20sub032,n=20,070 %,b2,0.111215006985286
20sub032,n=20,070 %,b3,0.102222214977837
20sub032,n=20,070 %,b4,0.107399586823868
20sub032,n=20,070 %,b5,0.0997368133023507
20sub033,n=20,070 %,b1,0.109790378403158
20sub033,n=20,070 %,b2,0.111201755503266
20sub033,n=20,070 %,b3,0.108027824415485
20sub033,n=20,070 %,b4,0.107188138220927
20sub033,n=20,070 %,b5,0.112143360902983
20sub018,n=20,070 %,b1,0.107299059040168
20sub018,n=20,070 %,b2,0.107009510159292
20sub018,n=20,070 %,b3,0.101293818116501
20sub018,n=20,070 %,b4,0.102371041742984
20sub018,n=20,070 %,b5,0.0978396987182485
20sub037,n=20,070 %,b1,0.116619704596287
20sub037,n=20,070 %,b2,0.119519287375723
20sub037,n=20,070 %,b3,0.113407037134156
20sub037,n=20,070 %,b4,0.114206375630145
20sub037,n=20,070 %,b5,0.107148853413982
20sub001,n=20,070 %,b1,0.127165759646808
20sub001,n=20,070 %,b2,0.131595210484073
20sub001,n=20,070 %,b3,0.124292381543429
20sub001,n=20,070 %,b4,0.12326044853139
20sub001,n=20,070 %,b5,0.122028506207563
20sub004,n=20,070 %,b1,0.117356096854186
20sub004,n=20,070 %,b2,0.109141249572576
20sub004,n=20,070 %,b3,0.109501231780134
20sub004,n=20,070 %,b4,0.106604442593211
20sub004,n=20,070 %,b5,0.108902523573508
20sub028,n=20,070 %,b1,0.119726578773542
20sub028,n=20,070 %,b2,0.117618300486227
20sub028,n=20,070 %,b3,0.115645943219312
20sub028,n=20,070 %,b4,0.118846758448088
20sub028,n=20,070 %,b5,0.104842769883027
20sub006,n=20,070 %,b1,0.103191594348949
20sub006,n=20,070 %,b2,0.0943489235657894
20sub006,n=20,070 %,b3,0.0985172068247953
20sub006,n=20,070 %,b4,0.0958707134288635
20sub006,n=20,070 %,b5,0.0926094294461964
20sub017,n=20,070 %,b1,0.10771300804759
20sub017,n=20,070 %,b2,0.101133583984161
20sub017,n=20,070 %,b3,0.0976681814505681
20sub017,n=20,070 %,b4,0.102969445620695
20sub017,n=20,070 %,b5,0.100953509669492
20sub016,n=20,070 %,b1,0.119984118384582
20sub016,n=20,070 %,b2,0.118094609658047
20sub016,n=20,070 %,b3,0.114220285236838
20sub016,n=20,070 %,b4,0.116241741475902
20sub016,n=20,070 %,b5,0.115466805667657
20sub021,n=20,080 %,b1,0.0746822606910385
20sub021,n=20,080 %,b2,0.0657584306523966
20sub021,n=20,080 %,b3,0.0631253436561141
20sub021,n=20,080 %,b4,0.0645198500619544
20sub021,n=20,080 %,b5,0.0646437455644894
20sub025,n=20,080 %,b1,0.0892228740942699
20sub025,n=20,080 %,b2,0.0863253672617007
20sub025,n=20,080 %,b3,0.079117748444791
20sub025,n=20,080 %,b4,0.0819572796399478
20sub025,n=20,080 %,b5,0.0841210694037328
20sub034,n=20,080 %,b1,0.107664552394123
20sub034,n=20,080 %,b2,0.10895104890169
20sub034,n=20,080 %,b3,0.103062088094778
20sub034,n=20,080 %,b4,0.096818718651906
20sub034,n=20,080 %,b5,0.0937877308919122
20sub035,n=20,080 %,b1,0.0979374843662712
20sub035,n=20,080 %,b2,0.0918532107087001
20sub035,n=20,080 %,b3,0.0882116357155612
20sub035,n=20,080 %,b4,0.0913649409634925
20sub035,n=20,080 %,b5,0.0914602663842096
20sub027,n=20,080 %,b1,0.145704527729797
20sub027,n=20,080 %,b2,0.14540116253017
20sub027,n=20,080 %,b3,0.141856611461473
20sub027,n=20,080 %,b4,0.142773239634612
20sub027,n=20,080 %,b5,0.143076710015417
20sub008,n=20,080 %,b1,0.0893214450623254
20sub008,n=20,080 %,b2,0.0784249738159494
20sub008,n=20,080 %,b3,0.0759123382876424
20sub008,n=20,080 %,b4,0.0837182169890157
20sub008,n=20,080 %,b5,0.0760205433399827
20sub014,n=20,080 %,b1,0.107669958902113
20sub014,n=20,080 %,b2,0.108631530126499
20sub014,n=20,080 %,b3,0.108607836587183
20sub014,n=20,080 %,b4,0.110169641330726
20sub014,n=20,080 %,b5,0.105021053139753
20sub022,n=20,080 %,b1,0.127115983932677
20sub022,n=20,080 %,b2,0.127575625972818
20sub022,n=20,080 %,b3,0.125050741783298
20sub022,n=20,080 %,b4,0.122974569045173
20sub022,n=20,080 %,b5,0.126383133259502
20sub019,n=20,080 %,b1,0.106017400479675
20sub019,n=20,080 %,b2,0.110456575549513
20sub019,n=20,080 %,b3,0.110507050411125
20sub019,n=20,080 %,b4,0.111545200025314
20sub019,n=20,080 %,b5,0.103304537104798
20sub015,n=20,080 %,b1,0.0944631951041433
20sub015,n=20,080 %,b2,0.0862741728009191
20sub015,n=20,080 %,b3,0.090069146369073
20sub015,n=20,080 %,b4,0.09301509792135
20sub015,n=20,080 %,b5,0.0896683110859581
20sub032,n=20,080 %,b1,0.111796555125359
20sub032,n=20,080 %,b2,0.109309375784631
20sub032,n=20,080 %,b3,0.102288791816538
20sub032,n=20,080 %,b4,0.0997648056161726
20sub032,n=20,080 %,b5,0.0993353530247114
20sub033,n=20,080 %,b1,0.108225275815621
20sub033,n=20,080 %,b2,0.11103720817397
20sub033,n=20,080 %,b3,0.106427020570051
20sub033,n=20,080 %,b4,0.10675781859205
20sub033,n=20,080 %,b5,0.109245233119074
20sub018,n=20,080 %,b1,0.106066863196348
20sub018,n=20,080 %,b2,0.104688683711167
20sub018,n=20,080 %,b3,0.100433579115617
20sub018,n=20,080 %,b4,0.100007624067841
20sub018,n=20,080 %,b5,0.09796363053244
20sub037,n=20,080 %,b1,0.111074047066842
20sub037,n=20,080 %,b2,0.114527435942037
20sub037,n=20,080 %,b3,0.110799028941889
20sub037,n=20,080 %,b4,0.110599497282925
20sub037,n=20,080 %,b5,0.104512136884316
20sub001,n=20,080 %,b1,0.12905505003754
20sub001,n=20,080 %,b2,0.132149791770506
20sub001,n=20,080 %,b3,0.125389981650836
20sub001,n=20,080 %,b4,0.126303872064767
20sub001,n=20,080 %,b5,0.122219149447886
20sub004,n=20,080 %,b1,0.116551754445413
20sub004,n=20,080 %,b2,0.109130353214588
20sub004,n=20,080 %,b3,0.109987369426203
20sub004,n=20,080 %,b4,0.105597573468703
20sub004,n=20,080 %,b5,0.110923024185267
20sub028,n=20,080 %,b1,0.118982466444514
20sub028,n=20,080 %,b2,0.117242141478212
20sub028,n=20,080 %,b3,0.117687833470136
20sub028,n=20,080 %,b4,0.118639043836944
20sub028,n=20,080 %,b5,0.106912117342378
20sub006,n=20,080 %,b1,0.101031224586471
20sub006,n=20,080 %,b2,0.0946258479115765
20sub006,n=20,080 %,b3,0.0959025290998959
20sub006,n=20,080 %,b4,0.0934142103295658
20sub006,n=20,080 %,b5,0.0920381589557512
20sub017,n=20,080 %,b1,0.103825004401739
20sub017,n=20,080 %,b2,0.101235797412953
20sub017,n=20,080 %,b3,0.0963091976584319
20sub017,n=20,080 %,b4,0.0994931242985204
20sub017,n=20,080 %,b5,0.100768823472111
20sub016,n=20,080 %,b1,0.119361067025716
20sub016,n=20,080 %,b2,0.116813235728617
20sub016,n=20,080 %,b3,0.114277762138595
20sub016,n=20,080 %,b4,0.114416742456515
20sub016,n=20,080 %,b5,0.115357368971439
20sub021,n=20,090 %,b1,0.0730505550010602
20sub021,n=20,090 %,b2,0.0692317923159535
20sub021,n=20,090 %,b3,0.0646390317774119
20sub021,n=20,090 %,b4,0.0658907067057217
20sub021,n=20,090 %,b5,0.0657848048716396
20sub025,n=20,090 %,b1,0.0881472365114862
20sub025,n=20,090 %,b2,0.0869751864317708
20sub025,n=20,090 %,b3,0.0802323194320437
20sub025,n=20,090 %,b4,0.0793032891963152
20sub025,n=20,090 %,b5,0.0834832870820828
20sub034,n=20,090 %,b1,0.106805366643606
20sub034,n=20,090 %,b2,0.108223781650092
20sub034,n=20,090 %,b3,0.102649253511314
20sub034,n=20,090 %,b4,0.0969473945328455
20sub034,n=20,090 %,b5,0.0897161853352687
20sub035,n=20,090 %,b1,0.096190537792915
20sub035,n=20,090 %,b2,0.0909304784675903
20sub035,n=20,090 %,b3,0.0891004391756158
20sub035,n=20,090 %,b4,0.0917863520473907
20sub035,n=20,090 %,b5,0.0876135357110113
20sub027,n=20,090 %,b1,0.141448287769227
20sub027,n=20,090 %,b2,0.142955106452761
20sub027,n=20,090 %,b3,0.139124860323046
20sub027,n=20,090 %,b4,0.141855375398141
20sub027,n=20,090 %,b5,0.139333100973312
20sub008,n=20,090 %,b1,0.088686501981578
20sub008,n=20,090 %,b2,0.0772498391307991
20sub008,n=20,090 %,b3,0.0756396307991034
20sub008,n=20,090 %,b4,0.0787310423821913
20sub008,n=20,090 %,b5,0.0774210485769803
20sub014,n=20,090 %,b1,0.1067943471847
20sub014,n=20,090 %,b2,0.109818635514672
20sub014,n=20,090 %,b3,0.108450064132741
20sub014,n=20,090 %,b4,0.109142860817303
20sub014,n=20,090 %,b5,0.104466662098623
20sub022,n=20,090 %,b1,0.1269074689346
20sub022,n=20,090 %,b2,0.126297247064011
20sub022,n=20,090 %,b3,0.124945711390576
20sub022,n=20,090 %,b4,0.123063345598385
20sub022,n=20,090 %,b5,0.124041654016964
20sub019,n=20,090 %,b1,0.107625693976457
20sub019,n=20,090 %,b2,0.110781906449281
20sub019,n=20,090 %,b3,0.11094006362589
20sub019,n=20,090 %,b4,0.111513997194984
20sub019,n=20,090 %,b5,0.102520239729763
20sub015,n=20,090 %,b1,0.0924211350479173
