suj,sample_size,perc_trials,bin,rt,corr
20sub009,n=20,030 %,b4,1.83859050273895,0.636363636363636
20sub009,n=20,030 %,b5,1.18815851211548,0.681818181818182
20sub003,n=20,030 %,b1,1.19924461841583,0.888888888888889
20sub003,n=20,030 %,b2,1.71789562702179,0.833333333333333
20sub003,n=20,030 %,b3,1.47065997123718,0.722222222222222
20sub003,n=20,030 %,b4,1.14251506328583,0.777777777777778
20sub003,n=20,030 %,b5,1.45037150382996,0.777777777777778
20sub016,n=20,030 %,b1,1.01056694984436,0.925925925925926
20sub016,n=20,030 %,b2,0.90166187286377,0.851851851851852
20sub016,n=20,030 %,b3,0.849622964859009,0.814814814814815
20sub016,n=20,030 %,b4,1.00476813316345,0.925925925925926
20sub016,n=20,030 %,b5,0.79794716835022,1
20sub026,n=20,030 %,b1,1.22356200218201,0.64
20sub026,n=20,030 %,b2,1.22072410583496,0.56
20sub026,n=20,030 %,b3,0.748544931411743,0.64
20sub026,n=20,030 %,b4,1.36232590675354,0.64
20sub026,n=20,030 %,b5,0.93976902961731,0.8
20sub035,n=20,030 %,b1,1.45769202709198,0.708333333333333
20sub035,n=20,030 %,b2,1.59142303466797,0.791666666666667
20sub035,n=20,030 %,b3,1.7100213766098,0.666666666666667
20sub035,n=20,030 %,b4,1.12149453163147,0.875
20sub035,n=20,030 %,b5,1.33911049365997,0.583333333333333
20sub020,n=20,030 %,b1,0.869462966918945,0.91304347826087
20sub020,n=20,030 %,b2,0.882673978805542,0.91304347826087
20sub020,n=20,030 %,b3,0.857557058334351,0.91304347826087
20sub020,n=20,030 %,b4,0.820206880569458,0.956521739130435
20sub020,n=20,030 %,b5,0.848552942276001,0.91304347826087
20sub010,n=20,030 %,b1,0.468477964401245,0.714285714285714
20sub010,n=20,030 %,b2,0.547998189926147,0.857142857142857
20sub010,n=20,030 %,b3,0.508306980133057,0.714285714285714
20sub010,n=20,030 %,b4,0.627340078353882,0.80952380952381
20sub010,n=20,030 %,b5,0.589156866073608,0.571428571428571
20sub027,n=20,030 %,b1,0.639746904373169,0.904761904761905
20sub027,n=20,030 %,b2,0.708247184753418,0.857142857142857
20sub027,n=20,030 %,b3,0.800550937652588,0.857142857142857
20sub027,n=20,030 %,b4,0.640422105789185,0.904761904761905
20sub027,n=20,030 %,b5,0.668680906295776,0.80952380952381
20sub008,n=20,030 %,b1,1.33301877975464,0.904761904761905
20sub008,n=20,030 %,b2,1.41203784942627,0.952380952380952
20sub008,n=20,030 %,b3,1.2720320224762,1
20sub008,n=20,030 %,b4,1.19363403320312,0.904761904761905
20sub008,n=20,030 %,b5,0.989955902099609,0.857142857142857
20sub015,n=20,030 %,b1,0.661536931991577,0.814814814814815
20sub015,n=20,030 %,b2,0.648859977722168,0.851851851851852
20sub015,n=20,030 %,b3,0.610116958618164,0.888888888888889
20sub015,n=20,030 %,b4,0.670900821685791,0.888888888888889
20sub015,n=20,030 %,b5,0.582970142364502,0.962962962962963
20sub012,n=20,030 %,b1,0.824860572814941,1
20sub012,n=20,030 %,b2,0.901622414588928,0.791666666666667
20sub012,n=20,030 %,b3,0.83039128780365,0.833333333333333
20sub012,n=20,030 %,b4,0.943508505821228,0.875
20sub012,n=20,030 %,b5,0.924063563346863,0.833333333333333
20sub032,n=20,040 %,b1,0.781057119369507,0.741935483870968
20sub032,n=20,040 %,b2,0.941643953323364,0.774193548387097
20sub032,n=20,040 %,b3,0.700397968292236,0.67741935483871
20sub032,n=20,040 %,b4,0.79835319519043,0.741935483870968
20sub032,n=20,040 %,b5,0.950179815292358,0.645161290322581
20sub028,n=20,040 %,b1,0.885197520256042,0.84375
20sub028,n=20,040 %,b2,0.84975004196167,0.84375
20sub028,n=20,040 %,b3,0.923526525497437,0.84375
20sub028,n=20,040 %,b4,0.855485916137695,0.8125
20sub028,n=20,040 %,b5,0.796293497085571,0.78125
20sub029,n=20,040 %,b1,1.55322194099426,0.62962962962963
20sub029,n=20,040 %,b2,1.47441601753235,0.740740740740741
20sub029,n=20,040 %,b3,1.22498202323914,0.666666666666667
20sub029,n=20,040 %,b4,1.89445114135742,0.777777777777778
20sub029,n=20,040 %,b5,1.36075019836426,0.703703703703704
20sub021,n=20,040 %,b1,0.871181011199951,0.785714285714286
20sub021,n=20,040 %,b2,0.863685488700867,0.964285714285714
20sub021,n=20,040 %,b3,1.02490592002869,0.785714285714286
20sub021,n=20,040 %,b4,0.953795909881592,0.892857142857143
20sub021,n=20,040 %,b5,1.04472386837006,0.785714285714286
20sub014,n=20,040 %,b1,0.812172889709473,0.740740740740741
20sub014,n=20,040 %,b2,1.07206201553345,0.666666666666667
20sub014,n=20,040 %,b3,0.898883104324341,0.777777777777778
20sub014,n=20,040 %,b4,0.919100046157837,0.777777777777778
20sub014,n=20,040 %,b5,0.931686878204346,0.703703703703704
20sub011,n=20,040 %,b1,1.29828751087189,0.666666666666667
20sub011,n=20,040 %,b2,1.19537401199341,0.875
20sub011,n=20,040 %,b3,1.30583906173706,0.791666666666667
20sub011,n=20,040 %,b4,1.63366293907166,0.75
20sub011,n=20,040 %,b5,1.53406250476837,0.75
20sub006,n=20,040 %,b1,1.08042120933533,0.888888888888889
20sub006,n=20,040 %,b2,0.80889892578125,0.814814814814815
20sub006,n=20,040 %,b3,1.38068294525146,0.666666666666667
20sub006,n=20,040 %,b4,0.990400075912476,0.925925925925926
20sub006,n=20,040 %,b5,0.93884801864624,0.814814814814815
20sub024,n=20,040 %,b1,0.931196451187134,0.736842105263158
20sub024,n=20,040 %,b2,0.87140953540802,0.684210526315789
20sub024,n=20,040 %,b3,0.843942999839783,0.736842105263158
20sub024,n=20,040 %,b4,1.04807734489441,0.605263157894737
20sub024,n=20,040 %,b5,0.925796151161194,0.5
20sub017,n=20,040 %,b1,0.78472900390625,0.777777777777778
20sub017,n=20,040 %,b2,0.750325441360474,0.805555555555556
20sub017,n=20,040 %,b3,0.658594965934753,0.888888888888889
20sub017,n=20,040 %,b4,0.699862599372864,0.944444444444444
20sub017,n=20,040 %,b5,0.721188902854919,0.833333333333333
20sub009,n=20,040 %,b1,1.51468551158905,0.766666666666667
20sub009,n=20,040 %,b2,1.77563905715942,0.9
20sub009,n=20,040 %,b3,1.85986351966858,0.833333333333333
20sub009,n=20,040 %,b4,1.81223845481873,0.666666666666667
20sub009,n=20,040 %,b5,1.44436144828796,0.733333333333333
20sub003,n=20,040 %,b1,1.26307058334351,0.833333333333333
20sub003,n=20,040 %,b2,1.50601255893707,0.875
20sub003,n=20,040 %,b3,1.41972196102142,0.791666666666667
20sub003,n=20,040 %,b4,1.49317049980164,0.791666666666667
20sub003,n=20,040 %,b5,1.49499940872192,0.75
20sub016,n=20,040 %,b1,1.00441098213196,0.916666666666667
20sub016,n=20,040 %,b2,0.950457453727722,0.777777777777778
20sub016,n=20,040 %,b3,0.868579149246216,0.833333333333333
20sub016,n=20,040 %,b4,0.792040944099426,0.972222222222222
20sub016,n=20,040 %,b5,0.862704992294312,0.916666666666667
20sub026,n=20,040 %,b1,1.12220907211304,0.696969696969697
20sub026,n=20,040 %,b2,1.19108700752258,0.515151515151515
20sub026,n=20,040 %,b3,1.15205597877502,0.575757575757576
20sub026,n=20,040 %,b4,1.36232590675354,0.696969696969697
20sub026,n=20,040 %,b5,0.93976902961731,0.696969696969697
20sub035,n=20,040 %,b1,1.39322304725647,0.774193548387097
20sub035,n=20,040 %,b2,1.4108350276947,0.741935483870968
20sub035,n=20,040 %,b3,1.71510791778564,0.741935483870968
20sub035,n=20,040 %,b4,1.1524670124054,0.806451612903226
20sub035,n=20,040 %,b5,1.21410894393921,0.548387096774194
20sub020,n=20,040 %,b1,0.760525941848755,0.903225806451613
20sub020,n=20,040 %,b2,1.05187702178955,0.870967741935484
20sub020,n=20,040 %,b3,0.890923976898193,0.935483870967742
20sub020,n=20,040 %,b4,0.820206880569458,0.967741935483871
20sub020,n=20,040 %,b5,0.848552942276001,0.903225806451613
20sub010,n=20,040 %,b1,0.468477964401245,0.793103448275862
20sub010,n=20,040 %,b2,0.566969156265259,0.862068965517241
20sub010,n=20,040 %,b3,0.547998189926147,0.724137931034483
20sub010,n=20,040 %,b4,0.536648035049438,0.793103448275862
20sub010,n=20,040 %,b5,0.589156866073608,0.620689655172414
20sub027,n=20,040 %,b1,0.639746904373169,0.862068965517241
20sub027,n=20,040 %,b2,0.689795017242432,0.931034482758621
20sub027,n=20,040 %,b3,0.698271036148071,0.793103448275862
20sub027,n=20,040 %,b4,0.668666124343872,0.793103448275862
20sub027,n=20,040 %,b5,0.661180973052979,0.793103448275862
20sub008,n=20,040 %,b1,1.33960294723511,0.888888888888889
20sub008,n=20,040 %,b2,1.32111811637878,0.962962962962963
20sub008,n=20,040 %,b3,1.28027009963989,1
20sub008,n=20,040 %,b4,1.20859909057617,0.925925925925926
20sub008,n=20,040 %,b5,0.919039011001587,0.814814814814815
20sub015,n=20,040 %,b1,0.65031099319458,0.833333333333333
20sub015,n=20,040 %,b2,0.70927095413208,0.833333333333333
20sub015,n=20,040 %,b3,0.61006498336792,0.944444444444444
20sub015,n=20,040 %,b4,0.664789915084839,0.833333333333333
20sub015,n=20,040 %,b5,0.585892081260681,0.888888888888889
20sub012,n=20,040 %,b1,0.812174558639526,1
20sub012,n=20,040 %,b2,0.929542541503906,0.78125
20sub012,n=20,040 %,b3,0.889144420623779,0.8125
20sub012,n=20,040 %,b4,0.81389856338501,0.9375
20sub012,n=20,040 %,b5,0.798741579055786,0.8125
20sub032,n=20,050 %,b1,0.752412080764771,0.794871794871795
20sub032,n=20,050 %,b2,0.830868005752563,0.82051282051282
20sub032,n=20,050 %,b3,0.83100414276123,0.641025641025641
20sub032,n=20,050 %,b4,0.798202037811279,0.769230769230769
20sub032,n=20,050 %,b5,0.942985773086548,0.717948717948718
20sub028,n=20,050 %,b1,0.892014980316162,0.85
20sub028,n=20,050 %,b2,0.89026403427124,0.8
20sub028,n=20,050 %,b3,0.961138486862183,0.875
20sub028,n=20,050 %,b4,0.830631852149963,0.825
20sub028,n=20,050 %,b5,0.853892922401428,0.75
20sub029,n=20,050 %,b1,1.55322194099426,0.6
20sub029,n=20,050 %,b2,1.29536390304565,0.628571428571429
20sub029,n=20,050 %,b3,1.09104990959167,0.742857142857143
20sub029,n=20,050 %,b4,1.49354290962219,0.8
20sub029,n=20,050 %,b5,1.36075019836426,0.771428571428571
20sub021,n=20,050 %,b1,0.842393159866333,0.8
20sub021,n=20,050 %,b2,0.971601963043213,0.942857142857143
20sub021,n=20,050 %,b3,0.952714920043945,0.8
20sub021,n=20,050 %,b4,0.956852912902832,0.914285714285714
20sub021,n=20,050 %,b5,1.03872895240784,0.828571428571429
20sub014,n=20,050 %,b1,0.783448576927185,0.764705882352941
20sub014,n=20,050 %,b2,1.08646392822266,0.676470588235294
20sub014,n=20,050 %,b3,0.867151975631714,0.764705882352941
20sub014,n=20,050 %,b4,0.940319538116455,0.705882352941177
20sub014,n=20,050 %,b5,0.932600378990173,0.735294117647059
20sub011,n=20,050 %,b1,1.33651447296143,0.733333333333333
20sub011,n=20,050 %,b2,0.853987574577332,0.833333333333333
20sub011,n=20,050 %,b3,1.32551658153534,0.866666666666667
20sub011,n=20,050 %,b4,1.39596688747406,0.8
20sub011,n=20,050 %,b5,1.44922459125519,0.733333333333333
20sub006,n=20,050 %,b1,0.844483017921448,0.882352941176471
20sub006,n=20,050 %,b2,0.841084599494934,0.823529411764706
20sub006,n=20,050 %,b3,1.22197246551514,0.764705882352941
20sub006,n=20,050 %,b4,1.12229192256927,0.852941176470588
20sub006,n=20,050 %,b5,0.964873552322388,0.852941176470588
20sub024,n=20,050 %,b1,0.930291414260864,0.6875
20sub024,n=20,050 %,b2,0.88168466091156,0.6875
20sub024,n=20,050 %,b3,0.853760480880737,0.770833333333333
20sub024,n=20,050 %,b4,1.05724143981934,0.458333333333333
20sub024,n=20,050 %,b5,0.84998345375061,0.479166666666667
20sub017,n=20,050 %,b1,0.770461082458496,0.822222222222222
20sub017,n=20,050 %,b2,0.743216991424561,0.8
20sub017,n=20,050 %,b3,0.648936033248901,0.844444444444444
20sub017,n=20,050 %,b4,0.688862085342407,0.933333333333333
20sub017,n=20,050 %,b5,0.72120189666748,0.844444444444444
20sub009,n=20,050 %,b1,1.54832494258881,0.736842105263158
20sub009,n=20,050 %,b2,1.94839096069336,0.868421052631579
20sub009,n=20,050 %,b3,1.71100747585297,0.842105263157895
20sub009,n=20,050 %,b4,1.78321492671967,0.684210526315789
20sub009,n=20,050 %,b5,1.68930089473724,0.763157894736842
20sub003,n=20,050 %,b1,1.2487850189209,0.8
20sub003,n=20,050 %,b2,1.44575142860413,0.833333333333333
20sub003,n=20,050 %,b3,1.41972196102142,0.8
20sub003,n=20,050 %,b4,1.8129825592041,0.766666666666667
20sub003,n=20,050 %,b5,1.5907244682312,0.8
20sub016,n=20,050 %,b1,1.01056694984436,0.933333333333333
20sub016,n=20,050 %,b2,1.01736617088318,0.844444444444444
20sub016,n=20,050 %,b3,0.852908134460449,0.866666666666667
20sub016,n=20,050 %,b4,0.830420017242432,0.977777777777778
20sub016,n=20,050 %,b5,0.829442977905273,0.911111111111111
20sub026,n=20,050 %,b1,1.10659861564636,0.69047619047619
20sub026,n=20,050 %,b2,1.3528139591217,0.5
20sub026,n=20,050 %,b3,0.985689401626587,0.666666666666667
20sub026,n=20,050 %,b4,1.1305969953537,0.738095238095238
20sub026,n=20,050 %,b5,1.05077457427979,0.666666666666667
20sub035,n=20,050 %,b1,1.62390494346619,0.775
20sub035,n=20,050 %,b2,1.4626704454422,0.775
20sub035,n=20,050 %,b3,1.67982244491577,0.725
20sub035,n=20,050 %,b4,1.22814655303955,0.825
20sub035,n=20,050 %,b5,1.26247489452362,0.5
20sub020,n=20,050 %,b1,0.840157508850098,0.921052631578947
20sub020,n=20,050 %,b2,0.894525527954102,0.868421052631579
20sub020,n=20,050 %,b3,0.84791100025177,0.947368421052632
20sub020,n=20,050 %,b4,0.716402053833008,0.973684210526316
20sub020,n=20,050 %,b5,0.840290904045105,0.921052631578947
20sub010,n=20,050 %,b1,0.424649953842163,0.805555555555556
20sub010,n=20,050 %,b2,0.551483035087585,0.833333333333333
20sub010,n=20,050 %,b3,0.54058051109314,0.777777777777778
20sub010,n=20,050 %,b4,0.512548446655273,0.805555555555556
20sub010,n=20,050 %,b5,0.612491488456726,0.694444444444444
20sub027,n=20,050 %,b1,0.639999508857727,0.833333333333333
20sub027,n=20,050 %,b2,0.713533997535706,0.888888888888889
20sub027,n=20,050 %,b3,0.784895062446594,0.805555555555556
20sub027,n=20,050 %,b4,0.655316591262817,0.833333333333333
20sub027,n=20,050 %,b5,0.668514370918274,0.861111111111111
20sub008,n=20,050 %,b1,1.32769095897675,0.882352941176471
20sub008,n=20,050 %,b2,1.17099261283875,1
20sub008,n=20,050 %,b3,1.29084801673889,1
20sub008,n=20,050 %,b4,1.30424499511719,0.911764705882353
20sub008,n=20,050 %,b5,0.980443000793457,0.882352941176471
20sub015,n=20,050 %,b1,0.656376957893372,0.847826086956522
20sub015,n=20,050 %,b2,0.66096043586731,0.847826086956522
20sub015,n=20,050 %,b3,0.630239963531494,0.934782608695652
20sub015,n=20,050 %,b4,0.657580018043518,0.826086956521739
20sub015,n=20,050 %,b5,0.585892081260681,0.91304347826087
20sub012,n=20,050 %,b1,0.761216878890991,1
20sub012,n=20,050 %,b2,0.893723487854004,0.825
20sub012,n=20,050 %,b3,0.8755704164505,0.875
20sub012,n=20,050 %,b4,0.81389856338501,0.925
20sub012,n=20,050 %,b5,0.798741579055786,0.825
20sub032,n=20,060 %,b1,0.765169978141785,0.804347826086957
20sub032,n=20,060 %,b2,0.880280494689941,0.847826086956522
20sub032,n=20,060 %,b3,0.894376993179321,0.673913043478261
20sub032,n=20,060 %,b4,0.736759066581726,0.760869565217391
20sub032,n=20,060 %,b5,0.858505964279175,0.695652173913043
20sub028,n=20,060 %,b1,0.892014980316162,0.833333333333333
20sub028,n=20,060 %,b2,0.89026403427124,0.791666666666667
20sub028,n=20,060 %,b3,0.923526525497437,0.854166666666667
20sub028,n=20,060 %,b4,0.855485916137695,0.854166666666667
20sub028,n=20,060 %,b5,0.934898495674133,0.729166666666667
20sub029,n=20,060 %,b1,1.33080005645752,0.634146341463415
20sub029,n=20,060 %,b2,1.30601501464844,0.634146341463415
20sub029,n=20,060 %,b3,1.22498202323914,0.707317073170732
20sub029,n=20,060 %,b4,1.35368514060974,0.829268292682927
20sub029,n=20,060 %,b5,1.44117403030396,0.780487804878049
20sub021,n=20,060 %,b1,0.886211037635803,0.80952380952381
20sub021,n=20,060 %,b2,1.03718149662018,0.904761904761905
20sub021,n=20,060 %,b3,0.994838356971741,0.833333333333333
20sub021,n=20,060 %,b4,0.953795909881592,0.857142857142857
20sub021,n=20,060 %,b5,0.917713522911072,0.833333333333333
20sub014,n=20,060 %,b1,0.750301837921143,0.75609756097561
20sub014,n=20,060 %,b2,1.07206201553345,0.682926829268293
20sub014,n=20,060 %,b3,0.898883104324341,0.804878048780488
20sub014,n=20,060 %,b4,1.02208089828491,0.731707317073171
20sub014,n=20,060 %,b5,0.920003890991211,0.707317073170732
20sub011,n=20,060 %,b1,1.25890350341797,0.722222222222222
20sub011,n=20,060 %,b2,1.10588538646698,0.722222222222222
20sub011,n=20,060 %,b3,1.37712061405182,0.75
20sub011,n=20,060 %,b4,1.39596688747406,0.777777777777778
20sub011,n=20,060 %,b5,1.63887143135071,0.75
20sub006,n=20,060 %,b1,0.8023681640625,0.902439024390244
20sub006,n=20,060 %,b2,0.820794105529785,0.829268292682927
20sub006,n=20,060 %,b3,1.14318490028381,0.731707317073171
20sub006,n=20,060 %,b4,0.983000993728638,0.829268292682927
20sub006,n=20,060 %,b5,1.05822110176086,0.829268292682927
20sub024,n=20,060 %,b1,0.855357885360718,0.719298245614035
20sub024,n=20,060 %,b2,0.931021928787231,0.649122807017544
20sub024,n=20,060 %,b3,0.838467121124268,0.666666666666667
20sub024,n=20,060 %,b4,0.961360931396484,0.491228070175439
20sub024,n=20,060 %,b5,0.890798091888428,0.56140350877193
20sub017,n=20,060 %,b1,0.80436384677887,0.777777777777778
20sub017,n=20,060 %,b2,0.742484927177429,0.851851851851852
20sub017,n=20,060 %,b3,0.649289965629578,0.87037037037037
20sub017,n=20,060 %,b4,0.688798546791077,0.925925925925926
20sub017,n=20,060 %,b5,0.721188902854919,0.851851851851852
20sub009,n=20,060 %,b1,1.54040598869324,0.755555555555556
20sub009,n=20,060 %,b2,1.93762588500977,0.844444444444444
20sub009,n=20,060 %,b3,1.83107495307922,0.844444444444444
20sub009,n=20,060 %,b4,1.74767208099365,0.666666666666667
20sub009,n=20,060 %,b5,1.75723791122437,0.777777777777778
20sub003,n=20,060 %,b1,1.22907102108002,0.805555555555556
20sub003,n=20,060 %,b2,1.26672196388245,0.861111111111111
20sub003,n=20,060 %,b3,1.33598148822784,0.75
20sub003,n=20,060 %,b4,1.8129825592041,0.805555555555556
20sub003,n=20,060 %,b5,1.51954686641693,0.805555555555556
20sub016,n=20,060 %,b1,0.974843382835388,0.944444444444444
20sub016,n=20,060 %,b2,1.00221252441406,0.833333333333333
20sub016,n=20,060 %,b3,0.852203607559204,0.87037037037037
20sub016,n=20,060 %,b4,0.815637588500977,0.925925925925926
20sub016,n=20,060 %,b5,0.808404564857483,0.907407407407407
20sub026,n=20,060 %,b1,1.08059215545654,0.7
20sub026,n=20,060 %,b2,1.24168705940247,0.54
20sub026,n=20,060 %,b3,0.914201021194458,0.72
20sub026,n=20,060 %,b4,1.15949749946594,0.7
20sub026,n=20,060 %,b5,1.05077457427979,0.66
20sub035,n=20,060 %,b1,1.52216100692749,0.765957446808511
20sub035,n=20,060 %,b2,1.5145058631897,0.74468085106383
20sub035,n=20,060 %,b3,1.65471005439758,0.74468085106383
20sub035,n=20,060 %,b4,1.1524670124054,0.74468085106383
20sub035,n=20,060 %,b5,1.47416019439697,0.574468085106383
20sub020,n=20,060 %,b1,0.840157508850098,0.869565217391304
20sub020,n=20,060 %,b2,0.890400528907776,0.91304347826087
20sub020,n=20,060 %,b3,0.879752516746521,0.934782608695652
20sub020,n=20,060 %,b4,0.735976934432983,0.956521739130435
20sub020,n=20,060 %,b5,0.791541576385498,0.934782608695652
20sub010,n=20,060 %,b1,0.517404079437256,0.767441860465116
20sub010,n=20,060 %,b2,0.510106086730957,0.813953488372093
20sub010,n=20,060 %,b3,0.539982080459595,0.720930232558139
20sub010,n=20,060 %,b4,0.507989883422852,0.813953488372093
20sub010,n=20,060 %,b5,0.59764289855957,0.720930232558139
20sub027,n=20,060 %,b1,0.640252113342285,0.790697674418605
20sub027,n=20,060 %,b2,0.823204040527344,0.86046511627907
20sub027,n=20,060 %,b3,0.688813924789429,0.86046511627907
20sub027,n=20,060 %,b4,0.668666124343872,0.86046511627907
20sub027,n=20,060 %,b5,0.668680906295776,0.86046511627907
20sub008,n=20,060 %,b1,1.21101713180542,0.951219512195122
20sub008,n=20,060 %,b2,1.39360284805298,0.926829268292683
20sub008,n=20,060 %,b3,1.23239302635193,0.975609756097561
20sub008,n=20,060 %,b4,1.19363403320312,0.951219512195122
20sub008,n=20,060 %,b5,0.990374088287354,0.829268292682927
20sub015,n=20,060 %,b1,0.661402940750122,0.872727272727273
20sub015,n=20,060 %,b2,0.650218963623047,0.836363636363636
20sub015,n=20,060 %,b3,0.629707098007202,0.909090909090909
20sub015,n=20,060 %,b4,0.607909917831421,0.854545454545454
20sub015,n=20,060 %,b5,0.58881402015686,0.927272727272727
20sub012,n=20,060 %,b1,0.81061053276062,0.979166666666667
20sub012,n=20,060 %,b2,0.838977575302124,0.833333333333333
20sub012,n=20,060 %,b3,0.89081883430481,0.854166666666667
20sub012,n=20,060 %,b4,0.829575538635254,0.916666666666667
20sub012,n=20,060 %,b5,0.835996985435486,0.833333333333333
20sub032,n=20,070 %,b1,0.865607142448425,0.777777777777778
20sub032,n=20,070 %,b2,0.819728970527649,0.833333333333333
20sub032,n=20,070 %,b3,0.860926151275635,0.722222222222222
20sub032,n=20,070 %,b4,0.785024523735046,0.740740740740741
20sub032,n=20,070 %,b5,0.889072060585022,0.703703703703704
20sub028,n=20,070 %,b1,0.892014980316162,0.803571428571429
20sub028,n=20,070 %,b2,0.924137592315674,0.803571428571429
20sub028,n=20,070 %,b3,0.858994483947754,0.839285714285714
