suj,win,bin,rt,corr,band,pow_alpha,pow_beta,pow_theta,pow_gamma,avg_alpha,avg_beta,avg_theta,avg_gamma,norm_alpha,norm_beta,norm_theta,norm_gamma
sub010,preCue2,b4,0.549715042114258,0.805555555555556,beta,8.3237842520266e-28,2.19086865998598e-28,7.84389214164364e-28,6.55107384775065e-29,8.69532557345478e-28,1.94817170463334e-28,7.5252675205678e-28,5.62189694459187e-29,0.957271143180373,1.12457677871793,1.04234063708765,1.16527818142462
sub010,preCue2,b5,0.509919047355652,0.805555555555556,beta,9.51175353339652e-28,3.54789899552519e-28,8.54249942083412e-28,8.70271065808308e-29,8.69532557345478e-28,1.94817170463334e-28,7.5252675205678e-28,5.62189694459187e-29,1.09389274191574,1.82114286286327,1.1351755133603,1.54800252367751
sub010,preCue2,b1,0.468034982681274,0.75,theta,8.17831970105608e-28,1.7843437391155e-28,3.80907790837317e-28,5.00055906504893e-29,8.69532557345478e-28,1.94817170463334e-28,7.5252675205678e-28,5.62189694459187e-29,0.94054209149143,0.91590681399991,0.506171760400853,0.889478963121042
sub010,preCue2,b2,0.4836585521698,0.819444444444444,theta,7.81954139505593e-28,1.79388363111301e-28,5.24051506095989e-28,4.99143104909569e-29,8.69532557345478e-28,1.94817170463334e-28,7.5252675205678e-28,5.62189694459187e-29,0.899281036575276,0.920803657524954,0.696389204322198,0.887855309033605
sub010,preCue2,b3,0.504592895507812,0.777777777777778,theta,8.28114404047681e-28,1.99747986510927e-28,6.88822582866781e-28,6.3654993643955e-29,8.69532557345478e-28,1.94817170463334e-28,7.5252675205678e-28,5.62189694459187e-29,0.952367334669745,1.02530996644631,0.915346306272985,1.13226895247857
sub010,preCue2,b4,0.559704542160034,0.736111111111111,theta,1.00798376249436e-27,2.04339184934658e-28,8.4666146969023e-28,5.8290868196606e-29,8.69532557345478e-28,1.94817170463334e-28,7.5252675205678e-28,5.62189694459187e-29,1.15922486625635,1.04887666959066,1.12509152316003,1.03685408628275
sub010,preCue2,b5,0.628311038017273,0.763888888888889,theta,9.11778510574154e-28,2.12175943848236e-28,1.32219041079359e-27,5.9229084247586e-29,8.69532557345478e-28,1.94817170463334e-28,7.5252675205678e-28,5.62189694459187e-29,1.0485846710072,1.08910289243817,1.75700120584394,1.05354268908403
sub010,preCue2,b1,0.455543994903564,0.736111111111111,gamma,8.93937281310694e-28,1.50200765812286e-28,7.65520814854923e-28,2.22462944165044e-29,8.69532557345478e-28,1.94817170463334e-28,7.5252675205678e-28,5.62189694459187e-29,1.02806648671065,0.770983201609298,1.0172672436729,0.395707972518152
sub010,preCue2,b2,0.505492448806763,0.722222222222222,gamma,7.68682933484928e-28,1.76278810261012e-28,6.77762372518099e-28,3.04047801780519e-29,8.69532557345478e-28,1.94817170463334e-28,7.5252675205678e-28,5.62189694459187e-29,0.884018576407967,0.904842267453981,0.900648874828253,0.540827775352598
sub010,preCue2,b3,0.536322474479675,0.708333333333333,gamma,7.84653228087665e-28,1.79068766727463e-28,8.01368822170444e-28,4.03416713288128e-29,8.69532557345478e-28,1.94817170463334e-28,7.5252675205678e-28,5.62189694459187e-29,0.90238510503053,0.919163163604027,1.06490409806717,0.717581124777119
sub010,preCue2,b4,0.508878469467163,0.888888888888889,gamma,8.98988918622129e-28,2.01721535394912e-28,7.09537466147722e-28,5.86655217056562e-29,8.69532557345478e-28,1.94817170463334e-28,7.5252675205678e-28,5.62189694459187e-29,1.03387608782192,1.03544022795915,0.942873411753719,1.04351826943557
sub010,preCue2,b5,0.559371471405029,0.791666666666667,gamma,1.00140042522198e-27,2.66815974120998e-28,8.08444284592715e-28,1.29436579600568e-28,8.69532557345478e-28,1.94817170463334e-28,7.5252675205678e-28,5.62189694459187e-29,1.15165374402894,1.36957113937354,1.07430637167795,2.30236485791656
sub010,preGab2,b1,0.59975004196167,0.75,alpha,3.51074230498902e-28,1.44189161576705e-28,6.97583615005353e-28,4.50423914920267e-29,8.89560794691712e-28,1.78334507848187e-28,7.60885426506081e-28,5.80029017163565e-29,0.394660188031973,0.808532029591551,0.916805067759801,0.776554106073714
sub010,preGab2,b2,0.506870031356812,0.736111111111111,alpha,5.32995100188612e-28,1.71054259390502e-28,7.72381901877264e-28,5.46461366151666e-29,8.89560794691712e-28,1.78334507848187e-28,7.60885426506081e-28,5.80029017163565e-29,0.599166581271523,0.959176445739362,1.01510933837171,0.942127634965487
sub010,preGab2,b3,0.493359565734863,0.736111111111111,alpha,7.16940347946769e-28,1.83399147248638e-28,8.23076409091115e-28,5.77695350107532e-29,8.89560794691712e-28,1.78334507848187e-28,7.60885426506081e-28,5.80029017163565e-29,0.805948679646154,1.02839966006334,1.08173501609908,0.995976637397479
sub010,preGab2,b4,0.48143208026886,0.791666666666667,alpha,1.02030186660154e-27,1.76894542720035e-28,7.44632750054485e-28,6.32573107937385e-29,8.89560794691712e-28,1.78334507848187e-28,7.60885426506081e-28,5.80029017163565e-29,1.14697261018022,0.991925482367229,0.978639784801469,1.09058872783774
sub010,preGab2,b5,0.547242641448975,0.833333333333333,alpha,1.82649242822274e-27,2.16135428305053e-28,7.66752456502189e-28,6.92991346700975e-29,8.89560794691712e-28,1.78334507848187e-28,7.60885426506081e-28,5.80029017163565e-29,2.05325194087013,1.21196638223852,1.00771079296794,1.19475289372558
sub010,preGab2,b1,0.44588303565979,0.736111111111111,beta,7.08403312840812e-28,8.58176648392233e-29,7.60757178972505e-28,4.28518440819268e-29,8.89560794691712e-28,1.78334507848187e-28,7.60885426506081e-28,5.80029017163565e-29,0.796351769399098,0.48121738117156,0.999831449612375,0.738787936704946
sub010,preGab2,b2,0.405764102935791,0.652777777777778,beta,9.21619605357627e-28,1.21849557094972e-28,7.26531617723871e-28,4.26478105390029e-29,8.89560794691712e-28,1.78334507848187e-28,7.60885426506081e-28,5.80029017163565e-29,1.03603892039445,0.683264044436655,0.9548502210905,0.735270292985644
sub010,preGab2,b3,0.63579249382019,0.833333333333333,beta,7.51246654090942e-28,1.58436421420551e-28,7.69427850389004e-28,5.31478296704672e-29,8.89560794691712e-28,1.78334507848187e-28,7.60885426506081e-28,5.80029017163565e-29,0.844514122670274,0.888422680121029,1.01122695163469,0.91629604895232
sub010,preGab2,b4,0.519602060317993,0.75,beta,9.30300091217672e-28,1.9942610499165e-28,7.32013253438288e-28,5.65780177543418e-29,8.89560794691712e-28,1.78334507848187e-28,7.60885426506081e-28,5.80029017163565e-29,1.04579709084423,1.11826985925471,0.962054506418434,0.975434264151428
sub010,preGab2,b5,0.642408609390259,0.875,beta,1.13623430995151e-27,3.26142790894536e-28,8.15697232006739e-28,9.47890065360438e-29,8.89560794691712e-28,1.78334507848187e-28,7.60885426506081e-28,5.80029017163565e-29,1.27729809669195,1.82882603501604,1.072036871244,1.63421145720566
sub010,preGab2,b1,0.474506497383118,0.736111111111111,theta,8.57663623555328e-28,1.63075172115136e-28,3.77629165321303e-28,5.51890784528434e-29,8.89560794691712e-28,1.78334507848187e-28,7.60885426506081e-28,5.80029017163565e-29,0.96414278672495,0.914434194945373,0.496302271230694,0.951488232825434
sub010,preGab2,b2,0.522330522537231,0.777777777777778,theta,8.41345936044363e-28,1.81478683317236e-28,5.44551673469231e-28,5.65421742257119e-29,8.89560794691712e-28,1.78334507848187e-28,7.60885426506081e-28,5.80029017163565e-29,0.945799254041925,1.01763077436323,0.715681565843315,0.974816303194833
sub010,preGab2,b3,0.538913488388062,0.763888888888889,theta,9.26546241215331e-28,1.81756345825801e-28,7.00110313562716e-28,6.06193642604502e-29,8.89560794691712e-28,1.78334507848187e-28,7.60885426506081e-28,5.80029017163565e-29,1.04157719938235,1.01918775013822,0.920125802353136,1.04510916638082
sub010,preGab2,b4,0.549715042114258,0.791666666666667,theta,8.69853837464244e-28,1.79260800310036e-28,8.55382503496876e-28,5.61408866553105e-29,8.89560794691712e-28,1.78334507848187e-28,7.60885426506081e-28,5.80029017163565e-29,0.977846418878771,1.00519412912861,1.12419356935868,0.967897898106002
sub010,preGab2,b5,0.564967513084412,0.777777777777778,theta,9.52394335179292e-28,1.86101537672724e-28,1.32675347668028e-27,6.15230049874665e-29,8.89560794691712e-28,1.78334507848187e-28,7.60885426506081e-28,5.80029017163565e-29,1.070634340972,1.04355315142457,1.74369679121417,1.06068839949291
sub010,preGab2,b1,0.412358522415161,0.680555555555556,gamma,8.44422539939946e-28,1.41667310273887e-28,7.0946524510031e-28,2.37551983192193e-29,8.89560794691712e-28,1.78334507848187e-28,7.60885426506081e-28,5.80029017163565e-29,0.949257819115771,0.794390900467148,0.932420598930527,0.409551895099766
sub010,preGab2,b2,0.512855529785156,0.763888888888889,gamma,8.51533477264215e-28,1.52205677802701e-28,6.81176766352107e-28,3.31138794096853e-29,8.89560794691712e-28,1.78334507848187e-28,7.60885426506081e-28,5.80029017163565e-29,0.957251581168575,0.853484160969403,0.895242230463016,0.570900393425444
sub010,preGab2,b3,0.60278856754303,0.736111111111111,gamma,8.34907648239274e-28,1.6880718130233e-28,8.08978264630131e-28,4.28079095394278e-29,8.89560794691712e-28,1.78334507848187e-28,7.60885426506081e-28,5.80029017163565e-29,0.938561651122025,0.946576090848513,1.06320641248826,0.73803048248802
sub010,preGab2,b4,0.548401117324829,0.819444444444444,gamma,8.81686846792293e-28,1.87520883379173e-28,8.46950929779325e-28,5.90544246363568e-29,8.89560794691712e-28,1.78334507848187e-28,7.60885426506081e-28,5.80029017163565e-29,0.99114849940959,1.05151204689339,1.11311230347577,1.01812879854084
sub010,preGab2,b5,0.588061928749084,0.847222222222222,gamma,1.03525346122283e-27,2.41471486482843e-28,7.57855926668533e-28,1.31283096677093e-28,8.89560794691712e-28,1.78334507848187e-28,7.60885426506081e-28,5.80029017163565e-29,1.16378044918404,1.35403680082154,0.99601845464243,2.26338843044592
sub011,preCue1,b1,1.27361702919006,0.721311475409836,alpha,4.98573239874448e-27,5.65646757102467e-28,1.50300642425274e-27,3.26568887276941e-29,2.12386561981768e-26,7.13102472663201e-28,2.42634419001313e-27,3.34018879169933e-29,0.234748015704142,0.793219458333896,0.619453097560987,0.977695895778391
sub011,preCue1,b2,1.11081600189209,0.770491803278688,alpha,1.18092345372749e-26,6.81530535055882e-28,1.64165897845015e-27,3.36366499902158e-29,2.12386561981768e-26,7.13102472663201e-28,2.42634419001313e-27,3.34018879169933e-29,0.556025504960555,0.955725945684343,0.676597733003932,1.00702840731057
sub011,preCue1,b3,1.32485699653625,0.80327868852459,alpha,1.91711002769732e-26,8.03080998535895e-28,2.3652961870534e-27,3.4518574840501e-29,2.12386561981768e-26,7.13102472663201e-28,2.42634419001313e-27,3.34018879169933e-29,0.902651283494051,1.12617895649226,0.974839512377919,1.03343185050746
sub011,preCue1,b4,1.45378994941711,0.721311475409836,alpha,2.73724062778441e-26,7.96364678560971e-28,3.02802208225265e-27,3.38713261031234e-29,2.12386561981768e-26,7.13102472663201e-28,2.42634419001313e-27,3.34018879169933e-29,1.28880123216995,1.1167605065045,1.24797713972982,1.01405424110448
sub011,preCue1,b5,1.322998046875,0.836065573770492,alpha,4.28548075000474e-26,7.18889394060791e-28,3.59373727805672e-27,3.2325999923432e-29,2.12386561981768e-26,7.13102472663201e-28,2.42634419001313e-27,3.34018879169933e-29,2.01777396367131,1.00811513298499,1.48113251732734,0.967789605299109
sub011,preCue1,b1,1.33255195617676,0.737704918032787,beta,1.59417120027866e-26,3.20411409723813e-28,1.88083041729213e-27,3.15714465868348e-29,2.13050926450205e-26,7.13909175578417e-28,2.43416758839222e-27,3.33644186076128e-29,0.748258281172627,0.448812567038674,0.772679098292664,0.946260954166039
sub011,preCue1,b2,1.311851978302,0.688524590163934,beta,1.99884591456526e-26,5.01595392653099e-28,1.87087629993275e-27,3.27953533077494e-29,2.13050926450205e-26,7.13909175578417e-28,2.43416758839222e-27,3.33644186076128e-29,0.938200996292047,0.702603930320269,0.768589767136155,0.982943946766884
sub011,preCue1,b3,1.23184990882874,0.770491803278688,beta,2.48599768119068e-26,6.66554711032511e-28,2.52936371174275e-27,3.28697193048224e-29,2.13050926450205e-26,7.13909175578417e-28,2.43416758839222e-27,3.33644186076128e-29,1.16685607643753,0.933668782856673,1.03910828646495,0.985172848098798
sub011,preCue1,b4,1.41262912750244,0.836065573770492,beta,2.28515743427036e-26,8.35598911038873e-28,2.87318271594806e-27,3.49198544439243e-29,2.13050926450205e-26,7.13909175578417e-28,2.43416758839222e-27,3.33644186076128e-29,1.07258741951749,1.17045548596831,1.18035534186281,1.04661959959814
sub011,preCue1,b5,1.18273615837097,0.819672131147541,beta,2.2883740922053e-26,1.24538545344379e-27,3.01658479704539e-27,3.46657193947329e-29,2.13050926450205e-26,7.13909175578417e-28,2.43416758839222e-27,3.33644186076128e-29,1.0740972265803,1.74445923381607,1.23926750624342,1.03900265137014
sub011,preCue1,b1,1.02408599853516,0.754098360655738,theta,1.09416903812669e-26,5.98012393199916e-28,7.45949349003713e-28,3.22835185401861e-29,2.12073713715321e-26,7.12606584616099e-28,2.42721020722312e-27,3.33749038145392e-29,0.515938075944412,0.839190103080625,0.30732787246191,0.967299223380003
sub011,preCue1,b2,1.26402306556702,0.754098360655738,theta,1.71521474866477e-26,6.41761589119059e-28,1.25027190725219e-27,3.27277101503341e-29,2.12073713715321e-26,7.12606584616099e-28,2.42721020722312e-27,3.33749038145392e-29,0.808782342052632,0.900583299359763,0.51510656288916,0.980608373651008
sub011,preCue1,b3,1.27286601066589,0.80327868852459,theta,2.01653748626505e-26,7.0089495141349e-28,1.83911003467195e-27,3.65915174997695e-29,2.12073713715321e-26,7.12606584616099e-28,2.42721020722312e-27,3.33749038145392e-29,0.950866305369635,0.983565078606567,0.75770529853531,1.09637821589254
sub011,preCue1,b4,1.311851978302,0.770491803278688,theta,2.67158462439605e-26,7.46569948128647e-28,2.83657014393131e-27,3.35180034411129e-29,2.12073713715321e-26,7.12606584616099e-28,2.42721020722312e-27,3.33749038145392e-29,1.25974340600376,1.0476607489262,1.16865450527934,1.00428764161745
sub011,preCue1,b5,1.41040802001953,0.770491803278688,theta,3.1061797883135e-26,8.75794041219384e-28,5.46414960125646e-27,3.17537694412934e-29,2.12073713715321e-26,7.12606584616099e-28,2.42721020722312e-27,3.33749038145392e-29,1.46466987062956,1.22900077002684,2.25120576083428,0.951426545458999
sub011,preCue1,b1,1.00186109542847,0.80327868852459,gamma,1.99563691855895e-26,6.78627796815343e-28,2.18447708265821e-27,2.10729993760575e-29,2.12896795690221e-26,7.13674790205781e-28,2.43101935410538e-27,3.33712804818355e-29,0.937372923856845,0.950892207667399,0.898584817504303,0.631471105447327
sub011,preCue1,b2,1.23184990882874,0.672131147540984,gamma,2.1178600640982e-26,6.72052038647971e-28,2.73959476788882e-27,2.68729248096472e-29,2.12896795690221e-26,7.13674790205781e-28,2.43101935410538e-27,3.33712804818355e-29,0.994782498830951,0.941678265606371,1.12693252041056,0.805271012128964
sub011,preCue1,b3,1.34599089622498,0.836065573770492,gamma,2.29327902363488e-26,7.12075269210048e-28,2.48016466053356e-27,3.20054972626015e-29,2.12896795690221e-26,7.13674790205781e-28,2.43101935410538e-27,3.33712804818355e-29,1.07717874108907,0.99775875368209,1.02021592561375,0.959073095203003
sub011,preCue1,b4,1.54110407829285,0.737704918032787,gamma,2.21879175623767e-26,7.35352034257298e-28,2.56925909487272e-27,3.76025099277136e-29,2.12896795690221e-26,7.13674790205781e-28,2.43101935410538e-27,3.33712804818355e-29,1.04219124061696,1.03037412046636,1.05686492809442,1.12679254091497
sub011,preCue1,b5,1.28924703598022,0.80327868852459,gamma,2.01927202198132e-26,7.70266812098246e-28,2.18160116457359e-27,4.93024710331577e-29,2.12896795690221e-26,7.13674790205781e-28,2.43101935410538e-27,3.33712804818355e-29,0.948474595606175,1.07929665257778,0.897401808376971,1.47739224630574
sub011,preGab1,b1,1.27286601066589,0.770491803278688,alpha,3.17435605269044e-27,3.88248149396993e-28,9.7749620481093e-28,3.42775642219813e-29,1.47415243038798e-26,5.43410523335572e-28,1.80322375266894e-27,3.47120671549155e-29,0.215334315994377,0.7144656437896,0.542082591449977,0.987482654634338
sub011,preGab1,b2,1.18273615837097,0.688524590163934,alpha,8.14308198309103e-27,4.65538612586834e-28,1.42892147543168e-27,3.51209719406352e-29,1.47415243038798e-26,5.43410523335572e-28,1.80322375266894e-27,3.47120671549155e-29,0.552390771485406,0.856697823459981,0.792426049910195,1.01177990304913
sub011,preGab1,b3,1.19168305397034,0.704918032786885,alpha,1.27200499950281e-26,5.54283467929523e-28,1.65831100149826e-27,3.74569412696283e-29,1.47415243038798e-26,5.43410523335572e-28,1.80322375266894e-27,3.47120671549155e-29,0.862872097404493,1.02000871187994,0.919636844314968,1.07907550139445
sub011,preGab1,b4,1.41262912750244,0.836065573770492,alpha,1.91033554319971e-26,6.34094819314776e-28,2.44612248795478e-27,3.32827041092919e-29,1.47415243038798e-26,5.43410523335572e-28,1.80322375266894e-27,3.47120671549155e-29,1.29588738845475,1.16687990402277,1.35652743279046,0.958822301211722
sub011,preGab1,b5,1.311851978302,0.852459016393443,alpha,3.05667780565924e-26,6.74887567449734e-28,2.50526759364903e-27,3.34221542330407e-29,1.47415243038798e-26,5.43410523335572e-28,1.80322375266894e-27,3.47120671549155e-29,2.07351542666097,1.2419479168477,1.3893270815344,0.962839639710361
sub011,preGab1,b1,1.13260579109192,0.754098360655738,beta,1.09155568973815e-26,2.00358816221691e-28,1.4073030088333e-27,3.40985415084718e-29,1.47734799256729e-26,5.44397291591633e-28,1.80491580457579e-27,3.47011592313132e-29,0.738861592008043,0.368037863737179,0.779705626858343,0.982634075166641
sub011,preGab1,b2,1.34047698974609,0.754098360655738,beta,1.10248082183694e-26,3.61158867461978e-28,1.34882312330533e-27,3.3859004872379e-29,1.47734799256729e-26,5.44397291591633e-28,1.80491580457579e-27,3.47011592313132e-29,0.746256689272708,0.663410478046414,0.747305286975616,0.975731232685325
sub011,preGab1,b3,1.36178708076477,0.770491803278688,beta,1.60753726732373e-26,4.9923246411486e-28,1.93906985874451e-27,3.57895413053349e-29,1.47734799256729e-26,5.44397291591633e-28,1.80491580457579e-27,3.47011592313132e-29,1.08812363465578,0.917037009231391,1.07432704275104,1.0313644298384
sub011,preGab1,b4,1.23184990882874,0.836065573770492,beta,1.79906304244993e-26,6.55563187046043e-28,2.00735735705474e-27,3.45228377216043e-29,1.47734799256729e-26,5.44397291591633e-28,1.80491580457579e-27,3.47011592313132e-29,1.21776524657781,1.20419994215878,1.11216121658735,0.994861223265763
