sub,eyes,compare,behavior,abs_vis,rel_vis,lat_som
sub024,open,accuracy,incorrect,2.94947619564787,0.0464290783351747,-0.14948482704128
sub024,open,accuracy_e,correct_e,3.73425022329648,1.03796520105877,0.0924255349558225
sub024,open,accuracy_e,incorrect_e,2.94947619564787,0.0464290783351747,-0.14948482704128
sub024,open,rt,fast,4.43058719362426,1.50631148213735,-0.0203625800062388
sub024,open,rt,slow,3.53372950413094,0.755347553854891,0.0198820763149158
sub024,closed,accuracy,correct,5.78303671180698,-0.200691877771858,-0.0845082619949249
sub024,closed,accuracy,incorrect,6.7855756614399,0.292407365459133,0.0674457433695766
sub024,closed,accuracy_e,correct_e,5.64915457807405,-0.330256406142508,-0.281151618459219
sub024,closed,accuracy_e,incorrect_e,6.7855756614399,0.292407365459133,0.0674457433695766
sub024,closed,rt,fast,6.25566786858055,-0.259891753282055,-0.0319343678418955
sub024,closed,rt,slow,5.31857698116006,-0.118562527173564,-0.133838652277814
sub025,open,accuracy,correct,4.75536579463362,0.99003592346971,0.0964016188013311
sub025,open,accuracy,incorrect,3.99686701975531,0.171119753681484,0.101983569259814
sub025,open,accuracy_e,correct_e,4.73106664796851,0.888262862940203,0.137923821365833
sub025,open,accuracy_e,incorrect_e,3.99686701975531,0.171119753681484,0.101983569259814
sub025,open,rt,fast,4.56086690369797,1.59520841733339,-0.106221344308832
sub025,open,rt,slow,4.965112063523,0.639647704893417,0.237151830057092
sub025,closed,accuracy,correct,6.42997628621301,-0.0574046820841056,0.0801752608709465
sub025,closed,accuracy,incorrect,6.86424437080821,-0.036564250520604,0.149742474732863
sub025,closed,accuracy_e,correct_e,6.68789489523707,0.00772886441887302,0.120630474517328
sub025,closed,accuracy_e,incorrect_e,6.86424437080821,-0.036564250520604,0.149742474732863
sub025,closed,rt,fast,6.41361568729691,-0.10530533901148,-0.0193816700855276
sub025,closed,rt,slow,6.44598741443174,0.00761516455158043,0.182452908896892
sub026,open,accuracy,correct,3.12241757696481,0.0885259621777909,-0.0695524891859607
sub026,open,accuracy,incorrect,3.81914304533436,0.10528012438278,0.017638426695702
sub026,open,accuracy_e,correct_e,3.06520721601592,0.128201571696668,-0.335726915567123
sub026,open,accuracy_e,incorrect_e,3.81914304533436,0.10528012438278,0.017638426695702
sub026,open,rt,fast,3.1617008707793,0.254803590962414,-0.134921614191596
sub026,open,rt,slow,3.08173162252532,-0.0669039084464535,-0.0168827265252206
sub026,closed,accuracy,correct,4.85817687524756,0.290199865962654,-0.0665686278734229
sub026,closed,accuracy,incorrect,4.25550609868895,0.254532245211669,0.000402274870250241
sub026,closed,accuracy_e,correct_e,5.20868301761713,0.558896152403935,0.109248100774123
sub026,closed,accuracy_e,incorrect_e,4.25550609868895,0.254532245211669,0.000402274870250241
sub026,closed,rt,fast,4.9029746952854,0.176077224054634,-0.166697628046667
sub026,closed,rt,slow,4.81333578636194,0.45844704919764,0.0244497877522269
sub027,open,accuracy,correct,6.21634394617341,0.743193230383148,0.0314318823473096
sub027,open,accuracy,incorrect,6.01617311957204,0.34717907555642,-0.380608676685402
sub027,open,accuracy_e,correct_e,6.09273699889445,0.823632116551277,-0.0503966130538924
sub027,open,accuracy_e,incorrect_e,6.01617311957204,0.34717907555642,-0.380608676685402
sub027,open,rt,fast,6.1184499825674,0.629615435686358,-0.0904515390826044
sub027,open,rt,slow,6.35016140932072,0.891664755590517,0.0945121777901771
sub027,closed,accuracy,correct,6.58342224563262,-0.10856728844394,-0.0718018639648735
sub027,closed,accuracy,incorrect,6.83660894120839,-0.0202432659482363,-0.0996147765939611
sub027,closed,accuracy_e,correct_e,6.23590130269739,-0.257396031808352,-0.24540385099699
sub027,closed,accuracy_e,incorrect_e,6.83660894120839,-0.0202432659482363,-0.0996147765939611
sub027,closed,rt,fast,6.72467410859323,-0.0633944829464938,0.050512927735184
sub027,closed,rt,slow,6.42902064537269,-0.142689546056288,-0.192099093395956
sub028,open,accuracy,correct,2.91018413787233,-0.0309172538632617,0.303030974332272
sub028,open,accuracy,incorrect,3.46802127590619,0.459476423540567,0.294935804894921
sub028,open,accuracy_e,correct_e,2.72849552828483,-0.114500755595938,0.308048973512461
sub028,open,accuracy_e,incorrect_e,3.46802127590619,0.459476423540567,0.294935804894921
sub028,open,rt,fast,2.67459930301209,-0.201835734906827,0.322262229322905
sub028,open,rt,slow,3.14819650839656,0.193406084368089,0.277543995082695
sub028,closed,accuracy,correct,3.83035657486577,-0.010362628565315,0.316429373720467
sub028,closed,accuracy,incorrect,4.51227871576562,0.0752082812892507,0.24242623529184
sub028,closed,accuracy_e,correct_e,3.78514775390002,-0.0519736549078768,0.44777600921825
sub028,closed,accuracy_e,incorrect_e,4.51227871576562,0.0752082812892507,0.24242623529184
sub028,closed,rt,fast,3.94507804702379,0.100267773690695,0.340305541308314
sub028,closed,rt,slow,3.70838088146417,-0.108101454712897,0.291868070147555
sub029,open,accuracy,correct,2.03353016750111,-0.0395726718570884,0.00710975975995928
sub029,open,accuracy,incorrect,1.93885132884826,-0.280205060641913,0.0188861120150303
sub029,open,accuracy_e,correct_e,2.04186597938637,-0.166264803682295,0.0288293988652431
sub029,open,accuracy_e,incorrect_e,1.93885132884826,-0.280205060641913,0.0188861120150303
sub029,open,rt,fast,2.076206259318,-0.0420229562310299,-0.0333738842235778
sub029,open,rt,slow,1.99213585876405,-0.0363423595541432,0.041878307386994
sub029,closed,accuracy,correct,2.91190408203453,-0.343105821279864,0.0196349320261231
sub029,closed,accuracy,incorrect,3.02528054046848,-0.189463628605232,-0.0534309575173918
sub029,closed,accuracy_e,correct_e,2.86517345289275,-0.314851509837762,-0.102777991346818
sub029,closed,accuracy_e,incorrect_e,3.02528054046848,-0.189463628605232,-0.0534309575173918
sub029,closed,rt,fast,3.47513553836133,-0.307901425343806,0.0492067266657229
sub029,closed,rt,slow,2.40659622790607,-0.384335556832149,-0.00909257231596672
sub030,open,accuracy,correct,3.26446433746968,-0.0802915654197091,0.0410219194238141
sub030,open,accuracy,incorrect,3.21900719773915,0.433433862095201,0.00799683846866597
sub030,open,accuracy_e,correct_e,3.07616940945208,-0.225822097235665,0.0769058516734748
sub030,open,accuracy_e,incorrect_e,3.21900719773915,0.433433862095201,0.00799683846866597
sub030,open,rt,fast,3.24940028524662,-0.176859944289911,-0.00507777676441686
sub030,open,rt,slow,3.27764115859096,0.0304560615067303,0.087005706521098
sub030,closed,accuracy,correct,5.89349909221582,0.0506075993521472,0.0488433980303647
sub030,closed,accuracy,incorrect,5.57523258971628,-0.0655309450869251,0.0617137285543014
sub030,closed,accuracy_e,correct_e,5.58930323943488,0.179508946155929,0.140595393989357
sub030,closed,accuracy_e,incorrect_e,5.57523258971628,-0.0655309450869251,0.0617137285543014
sub030,closed,rt,fast,6.01212580676571,0.0558611176682387,-0.0247789961333194
sub030,closed,rt,slow,5.7633361989805,0.0504628256114636,0.114307486488136
sub031,open,accuracy,correct,6.01394356418387,0.554070739756096,0.100635940487188
sub031,open,accuracy,incorrect,5.724659071022,0.0768132261265114,0.0804024448822928
