suj,win,cue,bin,rt,corr
sub010,preCue2,retro,b5,0.648276090621948,0.666666666666667
sub010,preCue2,retro,b6,0.496335983276367,0.703703703703704
sub010,preCue2,retro,b7,0.607742071151733,0.814814814814815
sub010,preProbe,pre,b1,0.523377060890198,0.875
sub010,preProbe,pre,b2,0.50750207901001,0.583333333333333
sub010,preProbe,pre,b3,0.484146475791931,0.75
sub010,preProbe,pre,b4,0.479165434837341,0.75
sub010,preProbe,pre,b5,0.684844970703125,0.75
sub010,preProbe,pre,b6,0.469521641731262,0.75
sub010,preProbe,pre,b7,0.468571305274963,0.833333333333333
sub010,preProbe,retro,b1,0.650734186172485,0.777777777777778
sub010,preProbe,retro,b2,0.408681869506836,0.777777777777778
sub010,preProbe,retro,b3,0.489026069641113,0.777777777777778
sub010,preProbe,retro,b4,0.527256965637207,0.740740740740741
sub010,preProbe,retro,b5,0.508024930953979,0.666666666666667
sub010,preProbe,retro,b6,0.566969156265259,0.814814814814815
sub010,preProbe,retro,b7,0.597389936447144,0.925925925925926
sub011,preCue1,pre,b1,1.11081600189209,0.619047619047619
sub011,preCue1,pre,b2,1.22009706497192,0.619047619047619
sub011,preCue1,pre,b3,0.968838930130005,0.666666666666667
sub011,preCue1,pre,b4,1.41262912750244,0.857142857142857
sub011,preCue1,pre,b5,1.79587292671204,0.761904761904762
sub011,preCue1,pre,b6,1.07186102867126,0.857142857142857
sub011,preCue1,pre,b7,1.41040802001953,0.714285714285714
sub011,preCue1,retro,b1,1.36778545379639,0.772727272727273
sub011,preCue1,retro,b2,0.952694892883301,0.818181818181818
sub011,preCue1,retro,b3,1.46906340122223,0.863636363636364
sub011,preCue1,retro,b4,1.43756198883057,0.818181818181818
sub011,preCue1,retro,b5,1.38586139678955,0.818181818181818
sub011,preCue1,retro,b6,1.72551643848419,0.818181818181818
sub011,preCue1,retro,b7,1.13929200172424,0.772727272727273
sub011,preTarget,pre,b1,1.15128612518311,0.80952380952381
sub011,preTarget,pre,b2,1.17779493331909,0.761904761904762
sub011,preTarget,pre,b3,1.55975103378296,0.571428571428571
sub011,preTarget,pre,b4,1.1211268901825,0.761904761904762
sub011,preTarget,pre,b5,1.4326159954071,0.571428571428571
sub011,preTarget,pre,b6,0.857623100280762,0.761904761904762
sub011,preTarget,pre,b7,1.45439505577087,0.857142857142857
sub011,preTarget,retro,b1,1.70472705364227,0.681818181818182
sub011,preTarget,retro,b2,0.983651518821716,0.863636363636364
sub011,preTarget,retro,b3,1.1796749830246,0.772727272727273
sub011,preTarget,retro,b4,1.39770102500916,0.909090909090909
sub011,preTarget,retro,b5,1.3262574672699,0.772727272727273
sub011,preTarget,retro,b6,1.00038659572601,0.954545454545455
sub011,preTarget,retro,b7,1.5160915851593,0.772727272727273
sub011,preCue2,pre,b1,1.17779493331909,0.857142857142857
sub011,preCue2,pre,b2,1.049880027771,0.80952380952381
sub011,preCue2,pre,b3,1.13260579109192,0.761904761904762
sub011,preCue2,pre,b4,1.36178708076477,0.619047619047619
sub011,preCue2,pre,b5,1.23439383506775,0.80952380952381
sub011,preCue2,pre,b6,1.30942106246948,0.619047619047619
sub011,preCue2,pre,b7,1.45439505577087,0.619047619047619
sub011,preCue2,retro,b1,1.90114462375641,0.818181818181818
sub011,preCue2,retro,b2,0.952831387519836,0.772727272727273
sub011,preCue2,retro,b3,1.65533459186554,0.863636363636364
sub011,preCue2,retro,b4,1.5837619304657,0.772727272727273
sub011,preCue2,retro,b5,0.935842514038086,0.818181818181818
sub011,preCue2,retro,b6,1.38367199897766,0.818181818181818
sub011,preCue2,retro,b7,1.33660745620728,0.818181818181818
sub011,preProbe,pre,b1,1.4731810092926,0.761904761904762
sub011,preProbe,pre,b2,1.07409501075745,0.619047619047619
sub011,preProbe,pre,b3,1.049880027771,0.80952380952381
sub011,preProbe,pre,b4,1.19168305397034,0.761904761904762
sub011,preProbe,pre,b5,1.08155989646912,0.666666666666667
sub011,preProbe,pre,b6,1.27361702919006,0.80952380952381
sub011,preProbe,pre,b7,1.54110407829285,0.666666666666667
sub011,preProbe,retro,b1,1.72152495384216,0.727272727272727
sub011,preProbe,retro,b2,1.07646107673645,0.772727272727273
sub011,preProbe,retro,b3,1.11704647541046,0.909090909090909
sub011,preProbe,retro,b4,1.28798305988312,0.818181818181818
sub011,preProbe,retro,b5,1.33275997638702,0.863636363636364
sub011,preProbe,retro,b6,1.10579001903534,0.818181818181818
sub011,preProbe,retro,b7,1.5841019153595,0.772727272727273
sub012,preCue1,pre,b1,0.80308198928833,0.96551724137931
sub012,preCue1,pre,b2,0.762556076049805,0.862068965517241
sub012,preCue1,pre,b3,0.88857102394104,0.896551724137931
sub012,preCue1,pre,b4,0.673378944396973,0.896551724137931
sub012,preCue1,pre,b5,1.01379489898682,0.827586206896552
sub012,preCue1,pre,b6,0.730157136917114,0.827586206896552
sub012,preCue1,pre,b7,0.952563047409058,0.896551724137931
sub012,preCue1,retro,b1,0.779679894447327,1
sub012,preCue1,retro,b2,0.861200928688049,0.892857142857143
sub012,preCue1,retro,b3,0.719497919082642,0.928571428571429
sub012,preCue1,retro,b4,0.873430371284485,0.857142857142857
sub012,preCue1,retro,b5,0.717410922050476,0.964285714285714
sub012,preCue1,retro,b6,0.867789506912231,0.857142857142857
