sub,eye,cue,measure,window,compare,cond,value
sub005,open,right,vis,stim500pre,rt,slow,1.015
sub005,open,right,lat,stim500pre,accuracy,correct,-0.191
sub005,open,right,lat,stim500pre,accuracy,incorrect,-0.058
sub005,open,right,lat,stim500pre,accuracy_e,correct_e,-0.177
sub005,open,right,lat,stim500pre,accuracy_e,incorrect_e,-0.058
sub005,open,right,lat,stim500pre,rt,fast,-0.142
sub005,open,right,lat,stim500pre,rt,slow,-0.235
sub005,open,right,bal_ip_v,stim500pre,accuracy,correct,0.688
sub005,open,right,bal_ip_v,stim500pre,accuracy,incorrect,0.594
sub005,open,right,bal_ip_v,stim500pre,accuracy_e,correct_e,0.683
sub005,open,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.594
sub005,open,right,bal_ip_v,stim500pre,rt,fast,0.665
sub005,open,right,bal_ip_v,stim500pre,rt,slow,0.703
sub005,open,right,bal_ip_i,stim500pre,accuracy,correct,0.346
sub005,open,right,bal_ip_i,stim500pre,accuracy,incorrect,0.214
sub005,open,right,bal_ip_i,stim500pre,accuracy_e,correct_e,0.327
sub005,open,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.214
sub005,open,right,bal_ip_i,stim500pre,rt,fast,0.307
sub005,open,right,bal_ip_i,stim500pre,rt,slow,0.377
sub005,closed,left,vis,stim500pre,accuracy,correct,0.125
sub005,closed,left,vis,stim500pre,accuracy,incorrect,1.559
sub005,closed,left,vis,stim500pre,accuracy_e,correct_e,0.198
sub005,closed,left,vis,stim500pre,accuracy_e,incorrect_e,1.559
sub005,closed,left,vis,stim500pre,rt,fast,0.063
sub005,closed,left,vis,stim500pre,rt,slow,0.186
sub005,closed,left,lat,stim500pre,accuracy,correct,0.328
sub005,closed,left,lat,stim500pre,accuracy,incorrect,0.214
sub005,closed,left,lat,stim500pre,accuracy_e,correct_e,0.362
sub005,closed,left,lat,stim500pre,accuracy_e,incorrect_e,0.214
sub005,closed,left,lat,stim500pre,rt,fast,0.411
sub005,closed,left,lat,stim500pre,rt,slow,0.244
sub005,closed,left,bal_ip_v,stim500pre,accuracy,correct,0.191
sub005,closed,left,bal_ip_v,stim500pre,accuracy,incorrect,0.175
sub005,closed,left,bal_ip_v,stim500pre,accuracy_e,correct_e,0.139
sub005,closed,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.175
sub005,closed,left,bal_ip_v,stim500pre,rt,fast,0.134
sub005,closed,left,bal_ip_v,stim500pre,rt,slow,0.248
sub005,closed,left,bal_ip_i,stim500pre,accuracy,correct,-0.199
sub005,closed,left,bal_ip_i,stim500pre,accuracy,incorrect,-0.136
sub005,closed,left,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.237
sub005,closed,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.136
sub005,closed,left,bal_ip_i,stim500pre,rt,fast,-0.288
sub005,closed,left,bal_ip_i,stim500pre,rt,slow,-0.109
sub005,closed,right,vis,stim500pre,accuracy,correct,0.462
sub005,closed,right,vis,stim500pre,accuracy,incorrect,0.094
sub005,closed,right,vis,stim500pre,accuracy_e,correct_e,0.485
sub005,closed,right,vis,stim500pre,accuracy_e,incorrect_e,0.094
sub005,closed,right,vis,stim500pre,rt,fast,0.45
sub005,closed,right,vis,stim500pre,rt,slow,0.474
sub005,closed,right,lat,stim500pre,accuracy,correct,-0.203
sub005,closed,right,lat,stim500pre,accuracy,incorrect,-0.093
sub005,closed,right,lat,stim500pre,accuracy_e,correct_e,-0.171
sub005,closed,right,lat,stim500pre,accuracy_e,incorrect_e,-0.093
sub005,closed,right,lat,stim500pre,rt,fast,-0.179
sub005,closed,right,lat,stim500pre,rt,slow,-0.226
sub005,closed,right,bal_ip_v,stim500pre,accuracy,correct,0.373
sub005,closed,right,bal_ip_v,stim500pre,accuracy,incorrect,0.385
sub005,closed,right,bal_ip_v,stim500pre,accuracy_e,correct_e,0.31
sub005,closed,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.385
sub005,closed,right,bal_ip_v,stim500pre,rt,fast,0.251
sub005,closed,right,bal_ip_v,stim500pre,rt,slow,0.494
sub005,closed,right,bal_ip_i,stim500pre,accuracy,correct,0.244
sub005,closed,right,bal_ip_i,stim500pre,accuracy,incorrect,0.153
sub005,closed,right,bal_ip_i,stim500pre,accuracy_e,correct_e,0.2
sub005,closed,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.153
sub005,closed,right,bal_ip_i,stim500pre,rt,fast,0.171
sub005,closed,right,bal_ip_i,stim500pre,rt,slow,0.316
sub006,open,left,vis,stim500pre,accuracy,correct,1.56
sub006,open,left,vis,stim500pre,accuracy,incorrect,1.48
sub006,open,left,vis,stim500pre,accuracy_e,correct_e,1.142
sub006,open,left,vis,stim500pre,accuracy_e,incorrect_e,1.48
sub006,open,left,vis,stim500pre,rt,fast,1.796
sub006,open,left,vis,stim500pre,rt,slow,1.323
sub006,open,left,lat,stim500pre,accuracy,correct,0.254
sub006,open,left,lat,stim500pre,accuracy,incorrect,0.17
sub006,open,left,lat,stim500pre,accuracy_e,correct_e,0.275
sub006,open,left,lat,stim500pre,accuracy_e,incorrect_e,0.17
sub006,open,left,lat,stim500pre,rt,fast,0.345
sub006,open,left,lat,stim500pre,rt,slow,0.164
sub006,open,left,bal_ip_v,stim500pre,accuracy,correct,0.07
sub006,open,left,bal_ip_v,stim500pre,accuracy,incorrect,0.279
sub006,open,left,bal_ip_v,stim500pre,accuracy_e,correct_e,0.065
sub006,open,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.279
sub006,open,left,bal_ip_v,stim500pre,rt,fast,0.008
sub006,open,left,bal_ip_v,stim500pre,rt,slow,0.132
sub006,open,left,bal_ip_i,stim500pre,accuracy,correct,-0.216
sub006,open,left,bal_ip_i,stim500pre,accuracy,incorrect,-0.113
sub006,open,left,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.229
sub006,open,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.113
sub006,open,left,bal_ip_i,stim500pre,rt,fast,-0.305
sub006,open,left,bal_ip_i,stim500pre,rt,slow,-0.128
sub006,open,right,vis,stim500pre,accuracy,correct,1.503
sub006,open,right,vis,stim500pre,accuracy,incorrect,1.888
sub006,open,right,vis,stim500pre,accuracy_e,correct_e,2.057
sub006,open,right,vis,stim500pre,accuracy_e,incorrect_e,1.888
sub006,open,right,vis,stim500pre,rt,fast,1.002
sub006,open,right,vis,stim500pre,rt,slow,2.041
sub006,open,right,lat,stim500pre,accuracy,correct,0.166
sub006,open,right,lat,stim500pre,accuracy,incorrect,0.072
sub006,open,right,lat,stim500pre,accuracy_e,correct_e,0.087
sub006,open,right,lat,stim500pre,accuracy_e,incorrect_e,0.072
sub006,open,right,lat,stim500pre,rt,fast,0.135
sub006,open,right,lat,stim500pre,rt,slow,0.184
sub006,open,right,bal_ip_v,stim500pre,accuracy,correct,0.251
sub006,open,right,bal_ip_v,stim500pre,accuracy,incorrect,0.116
sub006,open,right,bal_ip_v,stim500pre,accuracy_e,correct_e,0.262
sub006,open,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.116
sub006,open,right,bal_ip_v,stim500pre,rt,fast,0.241
sub006,open,right,bal_ip_v,stim500pre,rt,slow,0.255
sub006,open,right,bal_ip_i,stim500pre,accuracy,correct,-0.093
sub006,open,right,bal_ip_i,stim500pre,accuracy,incorrect,-0.114
sub006,open,right,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.028
sub006,open,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.114
sub006,open,right,bal_ip_i,stim500pre,rt,fast,-0.085
sub006,open,right,bal_ip_i,stim500pre,rt,slow,-0.088
sub006,closed,left,vis,stim500pre,accuracy,correct,1.84
sub006,closed,left,vis,stim500pre,accuracy,incorrect,0.571
sub006,closed,left,vis,stim500pre,accuracy_e,correct_e,2.669
sub006,closed,left,vis,stim500pre,accuracy_e,incorrect_e,0.571
sub006,closed,left,vis,stim500pre,rt,fast,1.526
sub006,closed,left,vis,stim500pre,rt,slow,2.186
sub006,closed,left,lat,stim500pre,accuracy,correct,0.281
sub006,closed,left,lat,stim500pre,accuracy,incorrect,0.175
sub006,closed,left,lat,stim500pre,accuracy_e,correct_e,0.32
sub006,closed,left,lat,stim500pre,accuracy_e,incorrect_e,0.175
sub006,closed,left,lat,stim500pre,rt,fast,0.274
sub006,closed,left,lat,stim500pre,rt,slow,0.294
sub006,closed,left,bal_ip_v,stim500pre,accuracy,correct,-0.034
sub006,closed,left,bal_ip_v,stim500pre,accuracy,incorrect,0.146
sub006,closed,left,bal_ip_v,stim500pre,accuracy_e,correct_e,0.038
sub006,closed,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.146
sub006,closed,left,bal_ip_v,stim500pre,rt,fast,-0.045
sub006,closed,left,bal_ip_v,stim500pre,rt,slow,-0.049
sub006,closed,left,bal_ip_i,stim500pre,accuracy,correct,-0.279
sub006,closed,left,bal_ip_i,stim500pre,accuracy,incorrect,-0.147
sub006,closed,left,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.275
sub006,closed,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.147
sub006,closed,left,bal_ip_i,stim500pre,rt,fast,-0.259
sub006,closed,left,bal_ip_i,stim500pre,rt,slow,-0.312
sub006,closed,right,vis,stim500pre,accuracy,correct,0.939
sub006,closed,right,vis,stim500pre,accuracy,incorrect,1.701
sub006,closed,right,vis,stim500pre,accuracy_e,correct_e,0.782
sub006,closed,right,vis,stim500pre,accuracy_e,incorrect_e,1.701
sub006,closed,right,vis,stim500pre,rt,fast,0.854
sub006,closed,right,vis,stim500pre,rt,slow,1.024
sub006,closed,right,lat,stim500pre,accuracy,correct,0.118
sub006,closed,right,lat,stim500pre,accuracy,incorrect,0.13
sub006,closed,right,lat,stim500pre,accuracy_e,correct_e,0.141
sub006,closed,right,lat,stim500pre,accuracy_e,incorrect_e,0.13
sub006,closed,right,lat,stim500pre,rt,fast,0.129
sub006,closed,right,lat,stim500pre,rt,slow,0.107
sub006,closed,right,bal_ip_v,stim500pre,accuracy,correct,0.03
sub006,closed,right,bal_ip_v,stim500pre,accuracy,incorrect,0.043
sub006,closed,right,bal_ip_v,stim500pre,accuracy_e,correct_e,0.007
sub006,closed,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.043
sub006,closed,right,bal_ip_v,stim500pre,rt,fast,-0.081
sub006,closed,right,bal_ip_v,stim500pre,rt,slow,0.142
sub006,closed,right,bal_ip_i,stim500pre,accuracy,correct,-0.151
sub006,closed,right,bal_ip_i,stim500pre,accuracy,incorrect,-0.142
sub006,closed,right,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.198
sub006,closed,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.142
sub006,closed,right,bal_ip_i,stim500pre,rt,fast,-0.213
sub006,closed,right,bal_ip_i,stim500pre,rt,slow,-0.089
sub007,open,left,vis,stim500pre,accuracy,correct,0.433
sub007,open,left,vis,stim500pre,accuracy,incorrect,0.627
sub007,open,left,vis,stim500pre,accuracy_e,correct_e,0.144
sub007,open,left,vis,stim500pre,accuracy_e,incorrect_e,0.627
sub007,open,left,vis,stim500pre,rt,fast,0.316
sub007,open,left,vis,stim500pre,rt,slow,0.549
sub007,open,left,lat,stim500pre,accuracy,correct,-0.081
sub007,open,left,lat,stim500pre,accuracy,incorrect,-0.234
sub007,open,left,lat,stim500pre,accuracy_e,correct_e,-0.142
sub007,open,left,lat,stim500pre,accuracy_e,incorrect_e,-0.234
sub007,open,left,lat,stim500pre,rt,fast,-0.068
sub007,open,left,lat,stim500pre,rt,slow,-0.093
sub007,open,left,bal_ip_v,stim500pre,accuracy,correct,0.342
sub007,open,left,bal_ip_v,stim500pre,accuracy,incorrect,0.411
sub007,open,left,bal_ip_v,stim500pre,accuracy_e,correct_e,0.376
sub007,open,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.411
sub007,open,left,bal_ip_v,stim500pre,rt,fast,0.291
sub007,open,left,bal_ip_v,stim500pre,rt,slow,0.394
sub007,open,left,bal_ip_i,stim500pre,accuracy,correct,0.15
sub007,open,left,bal_ip_i,stim500pre,accuracy,incorrect,0.25
sub007,open,left,bal_ip_i,stim500pre,accuracy_e,correct_e,0.207
sub007,open,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.25
sub007,open,left,bal_ip_i,stim500pre,rt,fast,0.116
sub007,open,left,bal_ip_i,stim500pre,rt,slow,0.184
sub007,open,right,vis,stim500pre,accuracy,correct,0.721
sub007,open,right,vis,stim500pre,accuracy,incorrect,2.288
sub007,open,right,vis,stim500pre,accuracy_e,correct_e,-0.293
sub007,open,right,vis,stim500pre,accuracy_e,incorrect_e,2.288
sub007,open,right,vis,stim500pre,rt,fast,0.211
sub007,open,right,vis,stim500pre,rt,slow,1.29
sub007,open,right,lat,stim500pre,accuracy,correct,0.108
sub007,open,right,lat,stim500pre,accuracy,incorrect,0.158
sub007,open,right,lat,stim500pre,accuracy_e,correct_e,0.149
sub007,open,right,lat,stim500pre,accuracy_e,incorrect_e,0.158
sub007,open,right,lat,stim500pre,rt,fast,0.128
sub007,open,right,lat,stim500pre,rt,slow,0.089
sub007,open,right,bal_ip_v,stim500pre,accuracy,correct,0.279
sub007,open,right,bal_ip_v,stim500pre,accuracy,incorrect,0.312
sub007,open,right,bal_ip_v,stim500pre,accuracy_e,correct_e,0.374
sub007,open,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.312
sub007,open,right,bal_ip_v,stim500pre,rt,fast,0.372
sub007,open,right,bal_ip_v,stim500pre,rt,slow,0.189
sub007,open,right,bal_ip_i,stim500pre,accuracy,correct,-0.014
sub007,open,right,bal_ip_i,stim500pre,accuracy,incorrect,-0.05
sub007,open,right,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.005
sub007,open,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.05
sub007,open,right,bal_ip_i,stim500pre,rt,fast,0.017
sub007,open,right,bal_ip_i,stim500pre,rt,slow,-0.047
sub007,closed,left,vis,stim500pre,accuracy,correct,1.542
sub007,closed,left,vis,stim500pre,accuracy,incorrect,1.472
sub007,closed,left,vis,stim500pre,accuracy_e,correct_e,0.969
sub007,closed,left,vis,stim500pre,accuracy_e,incorrect_e,1.472
sub007,closed,left,vis,stim500pre,rt,fast,0.787
sub007,closed,left,vis,stim500pre,rt,slow,2.338
sub007,closed,left,lat,stim500pre,accuracy,correct,-0.006
sub007,closed,left,lat,stim500pre,accuracy,incorrect,-0.116
sub007,closed,left,lat,stim500pre,accuracy_e,correct_e,0.137
sub007,closed,left,lat,stim500pre,accuracy_e,incorrect_e,-0.116
sub007,closed,left,lat,stim500pre,rt,fast,-0.026
sub007,closed,left,lat,stim500pre,rt,slow,0.007
sub007,closed,left,bal_ip_v,stim500pre,accuracy,correct,0.129
sub007,closed,left,bal_ip_v,stim500pre,accuracy,incorrect,0.111
sub007,closed,left,bal_ip_v,stim500pre,accuracy_e,correct_e,0.032
sub007,closed,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.111
sub007,closed,left,bal_ip_v,stim500pre,rt,fast,0.115
sub007,closed,left,bal_ip_v,stim500pre,rt,slow,0.136
sub007,closed,left,bal_ip_i,stim500pre,accuracy,correct,-0.002
sub007,closed,left,bal_ip_i,stim500pre,accuracy,incorrect,0.022
sub007,closed,left,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.128
sub007,closed,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.022
sub007,closed,left,bal_ip_i,stim500pre,rt,fast,-0
sub007,closed,left,bal_ip_i,stim500pre,rt,slow,-0.007
sub007,closed,right,vis,stim500pre,accuracy,correct,0.312
sub007,closed,right,vis,stim500pre,accuracy,incorrect,0.92
sub007,closed,right,vis,stim500pre,accuracy_e,correct_e,0.86
sub007,closed,right,vis,stim500pre,accuracy_e,incorrect_e,0.92
sub007,closed,right,vis,stim500pre,rt,fast,0.267
sub007,closed,right,vis,stim500pre,rt,slow,0.291
sub007,closed,right,lat,stim500pre,accuracy,correct,0.133
sub007,closed,right,lat,stim500pre,accuracy,incorrect,0.082
sub007,closed,right,lat,stim500pre,accuracy_e,correct_e,0.122
sub007,closed,right,lat,stim500pre,accuracy_e,incorrect_e,0.082
sub007,closed,right,lat,stim500pre,rt,fast,0.149
sub007,closed,right,lat,stim500pre,rt,slow,0.115
sub007,closed,right,bal_ip_v,stim500pre,accuracy,correct,0.156
sub007,closed,right,bal_ip_v,stim500pre,accuracy,incorrect,0.163
sub007,closed,right,bal_ip_v,stim500pre,accuracy_e,correct_e,0.146
sub007,closed,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.163
sub007,closed,right,bal_ip_v,stim500pre,rt,fast,0.118
sub007,closed,right,bal_ip_v,stim500pre,rt,slow,0.182
sub007,closed,right,bal_ip_i,stim500pre,accuracy,correct,-0.081
sub007,closed,right,bal_ip_i,stim500pre,accuracy,incorrect,-0.041
sub007,closed,right,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.072
sub007,closed,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.041
sub007,closed,right,bal_ip_i,stim500pre,rt,fast,-0.114
sub007,closed,right,bal_ip_i,stim500pre,rt,slow,-0.052
sub008,open,left,vis,stim500pre,accuracy,correct,2.171
sub008,open,left,vis,stim500pre,accuracy,incorrect,2.115
sub008,open,left,vis,stim500pre,accuracy_e,correct_e,3.969
sub008,open,left,vis,stim500pre,accuracy_e,incorrect_e,2.115
sub008,open,left,vis,stim500pre,rt,fast,1.676
sub008,open,left,vis,stim500pre,rt,slow,2.665
sub008,open,left,lat,stim500pre,accuracy,correct,-0.374
sub008,open,left,lat,stim500pre,accuracy,incorrect,-0.264
sub008,open,left,lat,stim500pre,accuracy_e,correct_e,-0.371
sub008,open,left,lat,stim500pre,accuracy_e,incorrect_e,-0.264
sub008,open,left,lat,stim500pre,rt,fast,-0.292
sub008,open,left,lat,stim500pre,rt,slow,-0.456
sub008,open,left,bal_ip_v,stim500pre,accuracy,correct,-0.052
sub008,open,left,bal_ip_v,stim500pre,accuracy,incorrect,-0.156
sub008,open,left,bal_ip_v,stim500pre,accuracy_e,correct_e,-0.146
sub008,open,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,-0.156
sub008,open,left,bal_ip_v,stim500pre,rt,fast,-0.106
sub008,open,left,bal_ip_v,stim500pre,rt,slow,0.003
sub008,open,left,bal_ip_i,stim500pre,accuracy,correct,0.039
sub008,open,left,bal_ip_i,stim500pre,accuracy,incorrect,-0.051
sub008,open,left,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.043
sub008,open,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.051
sub008,open,left,bal_ip_i,stim500pre,rt,fast,-0.034
sub008,open,left,bal_ip_i,stim500pre,rt,slow,0.112
sub008,open,right,vis,stim500pre,accuracy,correct,2.464
sub008,open,right,vis,stim500pre,accuracy,incorrect,5.723
sub008,open,right,vis,stim500pre,accuracy_e,correct_e,5.493
sub008,open,right,vis,stim500pre,accuracy_e,incorrect_e,5.723
sub008,open,right,vis,stim500pre,rt,fast,2.029
sub008,open,right,vis,stim500pre,rt,slow,2.899
sub008,open,right,lat,stim500pre,accuracy,correct,0.346
sub008,open,right,lat,stim500pre,accuracy,incorrect,0.198
sub008,open,right,lat,stim500pre,accuracy_e,correct_e,0.538
sub008,open,right,lat,stim500pre,accuracy_e,incorrect_e,0.198
sub008,open,right,lat,stim500pre,rt,fast,0.38
sub008,open,right,lat,stim500pre,rt,slow,0.311
sub008,open,right,bal_ip_v,stim500pre,accuracy,correct,-0.363
sub008,open,right,bal_ip_v,stim500pre,accuracy,incorrect,-0.393
sub008,open,right,bal_ip_v,stim500pre,accuracy_e,correct_e,-0.444
sub008,open,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,-0.393
sub008,open,right,bal_ip_v,stim500pre,rt,fast,-0.354
sub008,open,right,bal_ip_v,stim500pre,rt,slow,-0.373
sub008,open,right,bal_ip_i,stim500pre,accuracy,correct,-0.438
sub008,open,right,bal_ip_i,stim500pre,accuracy,incorrect,-0.394
sub008,open,right,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.542
sub008,open,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.394
sub008,open,right,bal_ip_i,stim500pre,rt,fast,-0.453
sub008,open,right,bal_ip_i,stim500pre,rt,slow,-0.422
sub008,closed,left,vis,stim500pre,accuracy,correct,1.06
sub008,closed,left,vis,stim500pre,accuracy,incorrect,-0.499
sub008,closed,left,vis,stim500pre,accuracy_e,correct_e,7.038
sub008,closed,left,vis,stim500pre,accuracy_e,incorrect_e,-0.499
sub008,closed,left,vis,stim500pre,rt,fast,0.778
sub008,closed,left,vis,stim500pre,rt,slow,1.341
sub008,closed,left,lat,stim500pre,accuracy,correct,-0.416
sub008,closed,left,lat,stim500pre,accuracy,incorrect,-0.097
sub008,closed,left,lat,stim500pre,accuracy_e,correct_e,-0.486
sub008,closed,left,lat,stim500pre,accuracy_e,incorrect_e,-0.097
sub008,closed,left,lat,stim500pre,rt,fast,-0.45
sub008,closed,left,lat,stim500pre,rt,slow,-0.382
sub008,closed,left,bal_ip_v,stim500pre,accuracy,correct,0.087
sub008,closed,left,bal_ip_v,stim500pre,accuracy,incorrect,0.233
sub008,closed,left,bal_ip_v,stim500pre,accuracy_e,correct_e,0.083
sub008,closed,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.233
sub008,closed,left,bal_ip_v,stim500pre,rt,fast,0.059
sub008,closed,left,bal_ip_v,stim500pre,rt,slow,0.114
sub008,closed,left,bal_ip_i,stim500pre,accuracy,correct,0.157
sub008,closed,left,bal_ip_i,stim500pre,accuracy,incorrect,0.061
sub008,closed,left,bal_ip_i,stim500pre,accuracy_e,correct_e,0.179
sub008,closed,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.061
sub008,closed,left,bal_ip_i,stim500pre,rt,fast,0.15
sub008,closed,left,bal_ip_i,stim500pre,rt,slow,0.164
sub008,closed,right,vis,stim500pre,accuracy,correct,0.962
sub008,closed,right,vis,stim500pre,accuracy,incorrect,-0.215
sub008,closed,right,vis,stim500pre,accuracy_e,correct_e,0.632
sub008,closed,right,vis,stim500pre,accuracy_e,incorrect_e,-0.215
sub008,closed,right,vis,stim500pre,rt,fast,0.477
sub008,closed,right,vis,stim500pre,rt,slow,1.447
sub008,closed,right,lat,stim500pre,accuracy,correct,0.381
sub008,closed,right,lat,stim500pre,accuracy,incorrect,0.481
sub008,closed,right,lat,stim500pre,accuracy_e,correct_e,0.441
sub008,closed,right,lat,stim500pre,accuracy_e,incorrect_e,0.481
sub008,closed,right,lat,stim500pre,rt,fast,0.372
sub008,closed,right,lat,stim500pre,rt,slow,0.389
sub008,closed,right,bal_ip_v,stim500pre,accuracy,correct,-0.318
sub008,closed,right,bal_ip_v,stim500pre,accuracy,incorrect,-0.275
sub008,closed,right,bal_ip_v,stim500pre,accuracy_e,correct_e,-0.377
sub008,closed,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,-0.275
sub008,closed,right,bal_ip_v,stim500pre,rt,fast,-0.299
sub008,closed,right,bal_ip_v,stim500pre,rt,slow,-0.337
sub008,closed,right,bal_ip_i,stim500pre,accuracy,correct,-0.431
sub008,closed,right,bal_ip_i,stim500pre,accuracy,incorrect,-0.439
sub008,closed,right,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.467
sub008,closed,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.439
sub008,closed,right,bal_ip_i,stim500pre,rt,fast,-0.411
sub008,closed,right,bal_ip_i,stim500pre,rt,slow,-0.451
sub009,open,left,vis,stim500pre,accuracy,correct,1.176
sub009,open,left,vis,stim500pre,accuracy,incorrect,1.101
sub009,open,left,vis,stim500pre,accuracy_e,correct_e,0.462
sub009,open,left,vis,stim500pre,accuracy_e,incorrect_e,1.101
sub009,open,left,vis,stim500pre,rt,fast,2.116
